text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
édnak'+	е́днак͛+	ednakъ	ednak	R		222	2	4	advmod														
mu	мꙋ	mu	toi	Pp3msd		222	3	4	obl	iobj													
prilégna	приле́гна	prilegna	prilegna	Vmia3se		222	4	0	root														
vrě´me	врѣ́ме	vrěme	brěme	Nnsnn		222	5	4	nsubj														
vo_ĭskà	во_йскà	voiska	voiska	Nnpnn		222	6	8	obj					1									
da+	да+	da	da	C		222	7	8	mark														
vdígne,	вди́гне,	vdigne	vdigna	Vmip3se		222	8	5	acl														
da+	да+	da	da	C		222	9	10	mark														
plěnúva	плѣнꙋ́ва	plěnuva	plěnuvam	Vmip3si		222	10	8	advcl														
ne+	не+	ne	ne	Qz		222	11	12	amod														
čь´stivïi	чь́стивїи	čъstivii	čestiv	Ampny		222	12	10	obj														
i+	и+	i	i	C		222	13	15	cc				and to conquer a lot of land										
da+	да+	da	da	C		222	14	15	mark					1									
prěéma	прѣе́ма	prěema	prěema	Vmip3se		222	15	10	conj														
zemljâ	землꙗ̂	zemlja	zemja	Nfsnn		222	16	15	obj														
mnw^go.	мнѡ̂го.	mnogo	mnogo	R		222	17	16	amod														
																							
I+	И+	I	i	C		223	1	2	cc				and he jumped heroically with the divine command										
skóči	ско́чи	skoči	skoča	Vmia3se		223	2	0	root														
junáš'kyi	юнáш͛кыи	junašъkii	junaški	R		223	3	2	advmod					1									
sьs'+	сьс͛+	sъsъ	s	Si		223	4	6	case														
b´žïe	б́жїе	bžie	božii	Ansny		223	5	6	amod	poss													
povelě´nïe,	повелѣ́нїе,	povelěnie	povelěnie	Nnsnn		223	6	2	obl														
																							
i+	и+	i	i	C		224	1	2	cc				and conquered the land of Macedon and Serres										
prěè	прѣѐ	prěe	prěema	Vmia3se		224	2	0	root														
makedón'skaa	македо́н͛скаа	makedonъskaa	makedonski	Afsny		224	3	4	amod														
ze_mljà,	зе_млꙗ̀,	zemlja	zemja	Nfsnn		224	4	2	obj					1									
i+	и+	i	i	C		224	5	6	cc														
sě´rь,	сѣ́рь,	sěrъ	Sěr	Nmsnn		224	6	4	conj														
i+	и+	i	i	C		224	7	9	cc				and the Mount Athos, that is, the Holy Mountain										
áѳon'skaa	áѳон͛скаа	aѳonъskaa	atonski	Afsny		224	8	9	amod														
gorâ	горâ	gora	gora	Nfsnn		224	9	6	conj														
siʺrě´č	си̏рѣ́ч	siirěč	sireč	C		224	10	12	mark														
staa	стаа	staa	svęt	Afsny		224	11	12	amod														
gorâ.	горâ.	gora	gora	Nfsnn		224	12	9	acl					1									
i+	и+	i	i	C		224	13	16	cc				and the cities around Salonica										
ókolu	о́колꙋ	okolu	okolo	Sg		224	14	16	case														
što+	що+	što	što	Pq		224	15	16	mark														
sь^	сь̂	sъ	sъm	Vmip3pi		224	16	9	conj														
grádwve,	грáдѡве,	gradove	grad	Nmpnn		224	17	16	nsubj														
i+	и+	i	i	C		224	18	19	cc														
sólunь,	со́лꙋнь,	solunъ	Solun	Nmsnn		224	19	16	conj				and all the land of Thessaly										
i+	и+	i	i	C		224	20	22	cc														
síčka	си́чка	sička	sički	Afsnn		224	21	22	amod														
ze_mljâ	зе_млꙗ̂	zemlja	zemja	Nfsnn		224	22	19	conj					1									
ѳetalïískaa,	ѳеталїи́скаа,	ѳetaliiskaa	tetaliiski	Afsny		224	23	22	amod														
																							
i	и	i	i	C		225	1	3	cc				and he took both Triballia (Serbia) and Dalmatia, which is a country of Albanians										
trivalï´a	тривалḯа	trivalia	Trivalia	Nfsnn		225	2	3	obj														
uzè,	ꙋзѐ,	uze	vzema	Vmia3se		225	3	0	root														
takà	такà	taka	taka	Pr		225	4	6	advmod														
i	и	i	i	C		225	5	6	cc					1									
dalmatï´a	далматḯа	dalmatia	Dalmatia	Nfsnn		225	6	2	conj														
što+	що+	što	što	Pq		225	7	10	mark														
ê	е̂	e	sъm	Vmip3si		225	8	10	cop														
arba_náška	арба_нáшка	arbanaška	arbanaški	Afsnn		225	9	10	amod														
drьžáva,	дрьжáва,	drъžava	dъržava	Nfsnn		225	10	6	acl														
																							
i+	и+	i	i	C		226	1	2	cc				and he conquered (it) up to Dyrrhacium										
prěè	прѣѐ	prěe	prěema	Vmia3se		226	2	0	root														
i	и	i	i	C		226	3	5	amod					1									
do+	до+	do	do	Sg		226	4	5	case														
dráča.	дрáча.	drača	Drač	Nmsgn		226	5	2	obl														
																							
i+	и+	i	i	C		227	1	7	cc				and he placed bright and honorable metropolites and bishops to all the lands he conquered										
po+	по+	po	po	Sl		227	2	4	case														
síčki	си́чки	sički	sički	Afpnn		227	3	4	amod														
zémli	зе́мли	zemli	zemja	Nfpnn		227	4	7	obl	loc													
gdeʺ	где̏	gdei	gde	Pq		227	5	6	mark														
prěè	прѣѐ	prěe	prěema	Vmia3se		227	6	4	acl														
postávi	постáви	postavi	postavja	Vmia3se		227	7	0	root					1									
mitropolíti	митрополи́ти	mitropoliti	mitropolit	Nmpny		227	8	7	obj														
i+	и+	i	i	C		227	9	10	cc														
epskpy	епскпы	epskpi	episkop	Nmpny		227	10	8	conj														
svě´tly	свѣ́тлы	světli	světъl	Ampnn		227	11	8	amod														
i+	и+	i	i	C		227	12	13	cc														
blgo_čstivy	блго_чстивы	blgočstivi	blagočestiv	Ampnn		227	13	11	conj					2									
sьs+	сьс+	sъs	s	Si		227	14	17	case		102r	/img/petka/ljub_102r.jpg	by his golden bulls, which are now stored in the famous lavra on the Holy Mountain					stě´i pét'ki.	стѣ́и пе́т͛ки.				
njégovy	нѥ́говы	njegovi	negov	Ampnn		227	15	17	amod	poss													
stïi	стїи	stii	svęt	Ampny		227	16	17	amod														
xrisóvuli,	хрисо́вꙋли,	xrisovuli	xrisovul	Nmpnn		227	17	7	obl														
što+	що+	što	što	Pq		227	18	19	mark														
sь^	сь̂	sъ	sъm	Vmip3pi		227	19	17	acl														
segà	сегà	sega	sega	R		227	20	19	advmod														
u+	ꙋ+	u	u	Sg		227	21	23	case														
slávna	слáвна	slavna	slaven	Afsnn		227	22	23	amod					1									
lávra	лáвра	lavra	lavra	Nfsnn		227	23	17	obl	loc													
u+	ꙋ+	u	u	Sg		227	24	26	case														
stě´i	стѣ́и	stěi	svęt	Afsdy		227	25	26	amod														
górě.	го́рѣ.	gorě	gora	Nfsdn		227	26	23	nmod	loc													
																							
i+	и+	i	i	C		228	1	10	cc				and he wasn't satisfied by the lands he conquered										
nè	нѐ	ne	ne	Qz		228	2	3	advmod														
tь´kmo	ть́кмо	tъkmo	tъkmo	R		228	3	7	advmod														
tï´a	тḯа	tia	toja	Pd-fpn		228	4	5	det	ext													
zémli	зе́мли	zemli	zemja	Nfpnn		228	5	7	obj														
katò	като̀	kato	kato	C		228	6	7	mark					1									
prěè	прѣѐ	prěe	prěema	Vmia3se		228	7	10	advcl														
da+	да+	da	da	C		228	8	7	aux	opt													
sè	сѐ	se	se	Px---a		228	9	10	expl														
ostávi	остáви	ostavi	ostavja	Vmip3se		228	10	0	root														
i+	и+	i	i	C		228	11	15	cc														
da+	да+	da	da	C		228	12	15	mark														
mú+	мꙋ́+	mu	toi	Pp3msd		228	13	15	obl	iobj													
se	се	se	se	Px---a		228	14	15	expl														
dosádi.	досáди.	dosadi	dosadja	Vmip3se		228	15	10	conj														
																							
àmì	àмѝ	ami	ami	C		229	1	2	cc				but he marched to Tsarigrad as well										
po_idè	по_идѐ	poide	poida	Vmia3se		229	2	0	root					1									
na+	на+	na	na	Sa		229	3	4	case														
cri_grád,	цри_грáд,	crigrad	Carigrad	Nmsnn		229	4	2	obl	lat													
																							
i+	и+	i	i	C		230	1	3	cc				and he took it										
njégo	нѥ́го	njego	toi	Pp3msg		230	2	3	obj														
prěè.	прѣѐ.	prěe	prěema	Vmia3se		230	3	0	root														
																							
i+	и+	i	i	C		231	1	6	cc				and the Franks there bowed to him										
štò	що̀	što	što	Pq		231	2	3	mark														
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		231	3	5	acl														
támo	тáмо	tamo	tamo	R		231	4	3	advmod														
fré_n'cïi,	фре́_н͛цїи,	frenъcii	frenci	Nmpny		231	5	6	nsubj					1		Vuković 1536: frugy							
pokloníxa+	поклони́ха+	poklonixa	poklonja	Vmii3pe		231	6	0	root														
mu+	мꙋ+	mu	toi	Pp3msd		231	7	6	obl	iobj													
se	се	se	se	Px---a		231	8	6	expl														
da+	да+	da	da	C		231	9	10	mark				to be his subjects			Tixon.d.: i+ prědádoxa+ se, da+ sъ^ njégova rajà. i+ dánь da+ mû dávatь.							
sь	сь	sъ	sъm	Vmip3pi		231	10	6	advcl							Vuković 1536: í+ i+že támo drьžeštejè frugy pwd+ dánïjù oústroì..							
njégova	нѥ́гова	njegova	negov	Afsnn		231	11	12	amod	poss													
rajà,	раꙗ̀,	raja	raja	Nfsnn		231	12	10	obl	pred													
i+	и+	i	i	C		231	13	17	cc				and to pay him tax										
xaznà	хазнà	xazna	xazna	Nfsnn		231	14	17	obj					1									
da+	да+	da	da	C		231	15	17	mark														
mú	мꙋ́	mu	toi	Pp3msd		231	16	17	obl	iobj													
dávatь.	дáвать.	davatъ	davam	Vmip3pi		231	17	10	conj														
																							
I	И	I	i	C		232	1	7	cc				and as he conquered there everything			Vuković 1536: Síce oúbw tómou vьsà w´drь´žeštou í pokárajuštou. príspě` í+do+njégo sláva prěpodw´bnyjè pétky. júže vь slástь źě´lò prījemь, ráždeže+se srdcé_mь. i+jákóže élénь pálimь na ístó_čniky vódnyjè. síce ně´káko bě´še tw´mou žélatel'no ježe nasláditi+se sštén'nyʺxь móšteì prěpodw´bnyjè.						12	Translation to Tarnovo
takà	такà	taka	taka	Pr		232	2	7	advmod														
síč'ko	си́ч͛ко	sičъko	sičko	Ansnn		232	3	6	obj														
támo	тáмо	tamo	tamo	R		232	4	6	advmod														
katò	като̀	kato	kato	C		232	5	6	mark														
prěè,	прѣѐ,	prěe	prěema	Vmia3se		232	6	7	advcl					1									
razbrá+	разбрá+	razbra	razbera	Vmia3se		232	7	0	root				he heard about the glory of St Petka too										
se	се	se	se	Px---a		232	8	7	expl														
i+	и+	i	i	C		232	9	11	amod														
do+	до+	do	do	Sg		232	10	11	case														
njégo	нѥ́го	njego	toi	Pp3msg		232	11	7	obl	lat													
stě´i	стѣ́и	stěi	svęt	Afsdy		232	12	13	amod														
pét'ki	пе́т͛ки	petъki	Petka	Nfsgy		232	13	14	nmod	poss													
sláva+	слáва+	slava	slava	Nfsnn		232	14	7	nsubj														
ta,	та,	ta	tъ	Pd-fsn		232	15	14	det	p_nom													
kákь	кáкь	kakъ	kak	Pq		232	16	18	mark				how she was holy and performed healings and miracles										
eʺ	е̏	ei	sъm	Vmip3si		232	17	18	cop					1									
stà	стà	sta	svęt	Afsnn		232	18	14	acl														
i+	и+	i	i	C		232	19	20	cc														
číny	чи́ны	čini	činja	Vmip3si		232	20	18	conj														
iscěljénïe	исцѣлѥ́нїе	iscěljenie	iscělenie	Nnsnn		232	21	20	obj														
i+	и+	i	i	C		232	22	23	cc														
čjudesà.	чюдесà.	čjudesa	čjudo	Nnpnn		232	23	21	conj														
																							
tvrь´dě	тврь́дѣ	tvrъdě	tvъrdě	R		233	1	5	advmod				he thought much (lit. ʺlaid to his mindʺ) about St Petka										
si	си	si	se	Px---d		233	2	5	expl														
na+	на+	na	na	Sa		233	3	4	case														
úmь	ꙋ́мь	umъ	um	Nmsnn		233	4	5	obl	lat				1									
polóži	поло́жи	položi	položa	Vmia3se		233	5	0	root														
za	за	za	za	Sg		233	6	8	case														
staa	стаа	staa	svęt	Afsny		233	7	8	amod														
pét'ka.	пе́т͛ка.	petъka	Petka	Nfsny		233	8	5	obl														
																							
i+	и+	i	i	C		234	1	2	cc				and his heart burned (with desire)										
raspáli+	распáли+	raspali	raspalja	Vmia3se		234	2	0	root														
mu+	мꙋ+	mu	toi	Pp3msd		234	3	2	obl	iobj													
se	се	se	se	Px---a		234	4	2	expl														
srdce+	срдце+	srdce	sъrdce	Nnsnn		234	5	2	nsubj														
to,	то,	to	tъ	Pd-nsn		234	6	5	det	p_nom				1									
																							
katô	като̂	kato	kato	C		235	1	2	mark				ʺas the deer pants for streams of waterʺ			Ps 42:1							
elénь	еле́нь	elenъ	elen	Nmsny		235	2	12	advcl														
kogà	когà	koga	koga	Pq		235	3	4	mark														
ožьdně´e	ожьднѣ́е	ožъdněe	ožъdnja	Vmip3se		235	4	2	acl														
za+	за+	za	za	Sa		235	5	6	case														
vodâ:	водâ:	voda:	voda	Nfsnn		235	6	4	obl														
takà	такà	taka	taka	Pr		235	7	12	advmod				so did the King John Asen crave to gain those holy relics										
i	и	i	i	C		235	8	9	amod														
crь	црь	crъ	car	Nmsny		235	9	12	nsubj					1									
ıwánnъ	ıѡáннъ	ioannъ	Ioann	Nmsny		235	10	9	appos														
asě´nь	асѣ́нь	asěnъ	Asěn	Nmsny		235	11	10	appos														
poželě`	пожелѣ̀	poželě	poželja	Vmia3se		235	12	0	root														
kákь	кáкь	kakъ	kak	Pq		235	13	16	mark														
da+	да+	da	da	C		235	14	13	fixed														
sè	сѐ	se	se	Px---a		235	15	16	expl														
dobíe	доби́е	dobie	dobija	Vmip3se		235	16	12	advcl														
do+	до+	do	do	Sg		235	17	20	case														
onï´a	онḯа	onia	onja	Pd-fpn		235	18	20	det	ext				1									
stýe	сты́е	stie	svęt	Afpny		235	19	20	amod														
móšti.	мо́щи.	mošti	mošti	Nfpnn		235	20	16	obl														
																							
Zaštò	Защо̀	Zašto	zašto	C		236	1	7	cc				for her grace and miracles were spread around the whole world										
bě´še+	бѣ́ше+	běše	sъm	Vaii3si		236	2	7	aux	pprf													
sa	са	sa	sa	Px---a		236	3	7	expl														
po+	по+	po	po	Sl		236	4	6	case														
síčki	си́чки	sički	sički	Amsny		236	5	6	amod														
svě´tь	свѣ́ть	světъ	svět	Nmsnn		236	6	7	obl	loc													
ras_prostrě´la	рас_прострѣ́ла	rasprostrěla	rasprostrěja	Vmp--se		236	7	0	root					1									
njéina	нѥ́ина	njeina	nein	Afsnn		236	8	9	amod	poss													
blgdtь	блгдть	blgdtъ	blagodat	Nfsnn		236	9	7	nsubj														
i+	и+	i	i	C		236	10	12	cc														
njéĭno	нѥ́йно	njeino	nein	Ansnn		236	11	12	amod	poss													
čjúdo	чю́до	čjudo	čjudo	Nnsnn		236	12	9	conj														
																							
i+	и+	i	i	C		237	1	2	cc				and the king went to Tarnovo										
po_idè	по_идѐ	poide	poida	Vmia3se		237	2	0	root					1									
crь	црь	crъ	car	Nmsny		237	3	2	nsubj														
na+	на+	na	na	Sa		237	4	5	case														
trь´novь,	трь́новь,	trъnovъ	Tъrnov	Nmsnn		237	5	2	obl	lat													
																							
i+	и+	i	i	C		238	1	2	cc				and conceived terms (of peace with Franks), pleasing to God			Tixon.d.: i+ oumýsli edínь z'góvorь dóbrь i+ bu ougódenь.							
umíslì	ꙋми́слѝ	umisli	umislja	Vmia3se		238	2	0	root														
edínь	еди́нь	edinъ	edin	Amsnn		238	3	4	det														
zgóvorь	зго́ворь	zgovorъ	zgovor	Nmsnn		238	4	2	obj														
i	и	i	i	C		238	5	6	amod					1									
bgu	бгꙋ	bgu	bog	Nmsdy		238	6	7	nmod	iobj													
ugó_denь	ꙋго́_день	ugodenъ	ugoden	Amsnn		238	7	4	amod														
																							
I+	И+	I	i	C		239	1	3	cc				and then he sent a command to the Franks in Tsarigrad										
togázi	тогáзи	togazi	togazi	Pr		239	2	3	advmod														
pústi	пꙋ́сти	pusti	pustja	Vmia3se		239	3	0	root														
povelě´nïe	повелѣ́нїе	povelěnie	povelenie	Nnsnn		239	4	3	obj														
na	на	na	na	Sa		239	5	6	case					1									
cri_grád,	цри_грáд,	crigrad	Carigrad	Nmsnn		239	6	3	obl	lat													
štò	що̀	što	što	Pq		239	7	8	mark														
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		239	8	6	acl														
támo	тáмо	tamo	tamo	R		239	9	8	advmod														
frén'cïi,	фре́н͛цїи,	frenъcii	frenci	Nmpny		239	10	8	acl														
																							
i+	и+	i	i	C		240	1	2	cc				and he said to them:										
rče	рче	rče	reka	Vmia3se		240	2	0	root														
ímь.	и́мь.	imъ	tě	Pp3-pd		240	3	2	obl	iobj				1									
																							
ne+	не+	ne	ne	Qz		241	1	2	advmod				ʺI don't want your silver, nor gold, nor pearls, nor precious stonesʺ			Vuković 1536 niže biserь, ni kamenii čьsnyx, nь vьsexvalnuju prepodbnyje raku.							
íšta	и́ща	išta	iskam	Vmip1si		241	2	0	root														
wt+	ѿ+	ot	ot	Sg		241	3	4	case														
vas	вас	vas	vie	Pp2-pg		241	4	2	obl	abl													
niʺ	ни̏	nii	ni	C		241	5	6	cc														
srébro,	сре́бро,	srebro	srebro	Nnsnn		241	6	2	obj														
niʺ	ни̏	nii	ni	C		241	7	8	cc														
zláto,	злáто,	zlato	zlato	Nnsnn		241	8	5	conj														
niʺ	ни̏	nii	ni	C		241	9	10	cc														
bisérь,	бисе́рь,	biserъ	biser	Nmsnn		241	10	8	conj														
niʺ	ни̏	nii	ni	C		241	11	12	cc					1									
kámenïe	кáменїе	kamenie	kamenie	Nnsnn		241	12	10	conj														
mnw^go_cě´nno.	мнѡ̂го_цѣ́нно.	mnogocěnno	mnogocěnen	Ansnn		241	13	12	amod														
																							
àmì+	àмѝ+	ami	ami	C		242	1	3	cc				ʺbut I want from you (something), which is in your Frankish land the town of Epibatesʺ										
vŷ	вы̂	vŷ	vie	Pp2-pa		242	2	3	obl	iobj													
íšta	и́ща	išta	iskam	Vmip1si		242	3	0	root														
štô+	що̂+	što	što	Pq		242	4	5	mark														
e	е	e	sъm	Vmip3si		242	5	3	advcl														
na	на	na	na	Sl		242	6	9	case					1									
váša	вáша	vaša	vaš	Afsnn		242	7	9	amod	poss													
frén'ska	фре́н͛ска	frenъska	frenski	Afsnn		242	8	9	amod														
drьžáva	дрьжáва	drъžava	dъržava	Nfsnn		242	9	5	obl	loc													
grádь	грáдь	gradъ	grad	Nmsnn		242	10	5	nsubj														
epivátь,	епивáть,	epivatъ	Epivat	Nmsnn		242	11	10	appos														
dêto	де̂то	deto	deto	Pr		242	12	13	mark				ʺwhere the relics of the St Petka are placedʺ	1									
íma	и́ма	ima	imam	Vmip3si		242	13	10	acl														
támo	тáмо	tamo	tamo	R		242	14	13	advmod														
móšti	мо́щи	mošti	mošti	Nfpnn		242	15	13	obj														
stě´i	стѣ́и	stěi	svęt	Afpdy		242	16	17	amod														
pét'ki,	пе́т͛ки,	petъki	Petka	Nfpgy		242	17	15	nmod	poss													
tovà	товà	tova	tova	Pd-nsn		242	18	20	det	ext			ʺto give me this holy body with its coffinʺ										
stóe	сто́е	stoe	svęt	Ansny		242	19	20	amod														
tě´_lo	тѣ́_ло	tělo	tělo	Nnsnn		242	20	23	obj					1									
da+	да+	da	da	C		242	21	23	mark														
mì	мѝ	mi	az	Pp1-sd		242	22	23	obl	iobj													
dadéte	даде́те	dadete	dam	Vmip2se		242	23	3	advcl														
sьs'+	сьс͛+	sъsъ	s	Si		242	24	25	case														
kovčéga+	ковче́га+	kovčega	kovčeg	Nmsgn	Nmson	242	25	23	obl														
tь	ть	tъ	tъ	Pd-msn		242	26	25	det	p_nom													
																							
tólkozi	то́лкози	tolkozi	tolkozi	Pr		243	1	4	advmod				ʺso much and this is what I want from youʺ										
i+	и+	i	i	C		243	2	3	cc														
to_và	то_вà	tova	tova	Pd-nsn		243	3	4	obj	ext				1									
íštem	и́щем	ištem	iskam	Vmip1si	Vmip1pi	243	4	0	root														
wt+	ѿ+	ot	ot	Sg		243	5	6	case														
vas.	вас.	vas	vie	Pp2-pg		243	6	4	obl														
																							
Tovà	Товà	Tova	tova	Pd-nsn		244	1	10	obj	ext			as the Franks in Tsarigrad heard it, they were ready (to accept)										
katô	като̂	kato	kato	C		244	2	3	mark														
razbráxa	разбрáха	razbraxa	razbera	Vmii3pe		244	3	10	advcl														
fréncïi	фре́нцїи	frencii	frenci	Nmpny		244	4	10	nsubj					2									
štò	що̀	što	što	Pq		244	5	6	mark		102v	/img/petka/ljub_102v.jpg											
bě´xa	бѣ́ха	běxa	sъm	Vmii3pi		244	6	4	acl														
na+	на+	na	na	Sl		244	7	8	case														
crigrád,	цригрáд,	crigrad	Carigrad	Nmsnn		244	8	6	obl	loc													
gotóvy	гото́вы	gotovi	gotov	Ampnn		244	9	10	obl	pred													
stanь´xa	стань́ха	stanъxa	stana	Vmii3pe		244	10	0	root														
																							
i+	и+	i	i	C		245	1	2	cc				and they obeyed the king with all their heart										
poslú_šaxa	послꙋ́_шаха	poslušaxa	posluša	Vmii3pe		245	2	0	root					1									
cra	цра	cra	car	Nmsgy		245	3	2	obj														
sь+	сь+	sъ	s	Si		245	4	6	case														
síčko	си́чко	sičko	sički	Ansnn		245	5	6	amod														
srdce,	срдце,	srdce	sъrdce	Nnsnn		245	6	2	obl														
																							
i+	и+	i	i	C		246	1	2	cc				and they bowed to his command										
pokloníxa+	поклони́ха+	poklonixa	poklonja	Vmii3pe		246	2	0	root														
se	се	se	se	Px---a		246	3	2	expl														
na+	на+	na	na	Sa		246	4	7	case														
nijégo_vo+	ниѥ́го_во+	nijegovo	negov	Ansnn		246	5	7	amod	poss				1									
to	то	to	tъ	Pd-nsn		246	6	5	det	p_adj													
povelě´nïe.	повелѣ́нїе.	povelěnie	povelěnie	Nnsnn		246	7	2	obl	iobj													
																							
i+	и+	i	i	C		247	1	2	cc				and they sent a letter of respect to the king										
pustíxa	пꙋсти́ха	pustixa	pustja	Vmii3pe		247	2	0	root														
pisánïe	писáнїе	pisanie	pisanie	Nnsnn		247	3	2	obj														
i+	и+	i	i	C		247	4	5	cc														
póklonь	по́клонь	poklonъ	poklon	Nmsnn		247	5	3	conj					1									
do+	до+	do	do	Sg		247	6	7	case														
cra,	цра,	cra	car	Nmsgy		247	7	2	obl	lat													
																							
i+	и+	i	i	C		248	1	2	cc				and they said:										
rékoxa.	ре́коха.	rekoxa	reka	Vmii3pe		248	2	0	root														
																							
Da+	Да+	Da	da	C		249	1	2	aux	opt			ʺyour will be done, o king for many yearsʺ										
bь´de	бь́де	bъde	bъda	Vmip3se		249	2	0	root														
vólja	во́лꙗ	volja	volja	Nfsnn		249	3	2	nsubj														
tvoà	твоà	tvoa	tvoi	Afsny		249	4	3	amod	poss													
mnw^go_lě´_tnyʺ	мнѡ̂го_лѣ́_тны̏	mnogolětnii	mnogolěten	Amsny		249	5	6	amod					1									
cru˸	црꙋ˸	cru	car	Nmsvy		249	6	2	vocative														
																							
štò	що̀	što	što	Pq		250	1	2	mark				ʺtake what you wishʺ										
íštešь	и́щешь	ištešъ	iskam	Vmip2si		250	2	3	advcl														
uzmì,	ꙋзмѝ,	uzmi	vzema	Vmm-2se		250	3	0	root														
																							
ako	ако	ako	ako	C		251	1	2	mark				ʺeven if you want our souls, we kneel before youʺ (ʺthe soul from usʺ)			Vuković 1536: w´běštávajušte+ se í+ izvě´_stvoujušte, í+ svojè dše wtdáti ášte mw´_štno+ bì..							
štéšь	ще́шь	štešъ	šta	Vmip2si		251	2	7	advcl							Tixon.d.: ako i+ dšь´+ ta+ nŷ ištešь, nýe+ se tébe poklánjamê i+ dá+ ti+ štem, i+ da+ b'ude u+ dóbrь čásь.							
i+	и+	i	i	C		251	3	4	amod														
dšь´+	дшь́+	dšъ	duša	Nfsoy		251	4	7	obj														
ta	та	ta	tъ	Pd-fsn		251	5	4	det	p_nom				1									
nŷ	ны̂	nŷ	nie	Pp1-pa		251	6	7	obl	iobj													
zè,	зѐ,	ze	vzema	Vmn---e		251	7	0	root														
																							
Tovà	Товà	Tova	tova	Pd-nsn		252	1	3	obj	ext			as the king heard this, he was glad										
katô	като̂	kato	kato	C		252	2	3	mark														
čjû	чю̂	čju	čuja	Vmia3si		252	3	5	advcl														
crь,	црь,	crъ	car	Nmsny		252	4	5	nsubj														
obráduva+	обрáдꙋва+	obraduva	obraduvam	Vmia3se		252	5	0	root														
se,	се,	se	se	Px---a		252	6	5	expl														
																							
i+	и+	i	i	C		253	1	2	cc				and he felt as he was flying in the skies										
mně´še	мнѣ́ше	mněše	mněja	Vmii3si		253	2	0	root					1									
mu+	мꙋ+	mu	toi	Pp3msd		253	3	2	obl	iobj													
se	се	se	se	Px---a		253	4	2	expl														
kól'ko	ко́л͛ко	kolъko	kolko	Pq		253	5	7	advmod														
da+	да+	da	da	C		253	6	7	mark														
letỳ	леты̀	leti	letja	Vmip3si		253	7	2	advcl														
i+	и+	i	i	C		253	8	10	cc														
da+	да+	da	da	C		253	9	10	mark														
frь´ka	фрь́ка	frъka	fъrkam	Vmip3si		253	10	7	conj														
pod+	под+	pod	po	Si		253	11	12	case														
nbé+	нбе́+	nbe	nebe	Nnsnn		253	12	10	obl														
to.	то.	to	tъ	Pd-nsn		253	13	12	det	p_nom													
																							
i+	и+	i	i	C		254	1	6	cc				and he didn't know what to do because of the great joy										
wt+	ѿ+	ot	ot 	Sg		254	2	4	case														
go_lě´ma	го_лѣ́ма	golěma	golěm	Afsnn		254	3	4	amod					1									
rádostь	рáдость	radostъ	radost	Nfsnn		254	4	6	obl														
né+	не́+	ne	ne	Qz		254	5	6	advmod														
maše	маше	maše	imam	Vmii3si		254	6	0	root														
kámo	кáмо	kamo	kamo	Pq		254	7	10	advmod														
štò	що̀	što	što	Pq		254	8	10	mark														
da+	да+	da	da	C		254	9	8	fixed														
stóri.	сто́ри.	stori	storja	Vmip3se		254	10	6	advcl														
																							
zaštò	защо̀	zašto	zašto	C		255	1	2	cc				for he thought:	1									
míslěše,	ми́слѣше,	mislěše	mislja	Vmii3si		255	2	0	root														
																							
ako+	ако+	ako	ako	C		256	1	3	mark				ʺif I give away all my gold and silverʺ			Vuković 1536: jáko ášte i+ do+ pólou moego potrě´boujutь crstvia, vьsà gótovь jesь´mъ wtdáti. Ašte ímě´nia, ášte zláto, ášte srébro, ášte biséry, ášte kaménie čь´stno. Vьsà oúsrь´d'stvoujù dáti.							
sì	сѝ	si	se	Px---d		256	2	3	expl														
izdámь	издáмь	izdamъ	izdam	Vmip1se		256	3	15	advcl														
síčko	си́чко	sičko	sički	Ansnn		256	4	5	amod														
zláto	злáто	zlato	zlato	Nnsnn		256	5	3	obj														
i+	и+	i	i	C		256	6	7	cc														
srébro,	сре́бро,	srebro	srebro	Nnsnn		256	7	5	conj					1									
zaednò	заедно̀	zaedno	zaedno	C		256	8	15	cc				ʺI would give the half of my kingdom together with itʺ										
i+	и+	i	i	C		256	9	15	cc														
polovína	полови́на	polovina	polovina	Nfsnn		256	10	15	obj														
wt+	ѿ+	ot	ot	Sg		256	11	12	case														
crstvo+	црство+	crstvo	carstvo	Nnsnn		256	12	10	nmod														
to+	то+	to	tъ	Pd-nsn		256	13	12	det	p_nom													
sî	си̂	si	se	Px---d		256	14	12	nmod	poss													
dá+	дá+	da	dam	Vmn---e		256	15	0	root				ʺonly to bring St Petka to my kingdomʺ			da+štemь (< *dati xoštem) ~ ousrьdьstvouju dati							
štem,	щем,	štem	šta	Vaip1si		256	16	15	aux	fut						ili: da štemь tъkmo staa Petka da prěnesem na moe carstvo ~ za da prenesa sveta Petka na carstvoto si ?							
tь´kmo	ть́кмо	tъkmo	tъkmo	R		256	17	21	advmod					1									
staa	стаа	staa	svęt	Afsny		256	18	19	amod														
pétka	пе́тка	petka	Petka	Nfsny		256	19	21	obj														
da+	да+	da	da	C		256	20	21	mark														
prě_nesémь	прѣ_несе́мь	prěnesemъ	prěnesa	Vmip1se	Vmip1pe	256	21	15	advcl														
na+	на+	na	na	Sa		256	22	24	case														
