text	Cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
tǫu	тѫꙋ	tău	tău	Ansn		98	12	10	amod	poss				1									
de	де	de	de	S		98	13	14	case														
sui	сꙋи	sui	sus	R		98	14	10	advmod														
																							
ši+	ши+	și	și	C		99	1	3	cc				and don't leave me, your slave, don't leave me										
nu+	нꙋ+	nu	nu	Qz		99	2	3	advmod														
pъrъsi	пъръси	părăsi	părăsi	Vmm-2s		99	3	0	root														
pre+	пре+	pre	pe	S		99	4	5	case														
mene	премене	mene	eu	Pp1-sa		99	5	3	obj														
šarba+	шарба+	șărba	șărba	Nfsoy		99	6	5	aposs														
ta.	та.	ta	ta	Afsn		99	7	6	amod	poss													
niče	ниче	nice	nici	Qz		99	8	10	advmod														
mъ+	мъ+	mă	mă	Pp2-sa		99	9	10	obj														
lъsa	лъса	lăsa	lăsa	Vmm-2s	Vmn	99	10	3	conj					2									
																							
kъ+	къ+	că	că	C		100	1	9	mark		51	/img/varlaam/cazania51.jpg	it was for your holy name that I left everything and I have travelled all my life for you										
pentru	пентрꙋ	pentru	pentru	S		100	2	3	case														
nume+	нꙋме+	nume	nume	Nnsnn		100	3	9	obl														
le	ле	le	ul	Pd-nsn		100	4	3	det	p_nom													
tǫu	тѫꙋ	tău	tău	Ansn		100	5	3	amod	poss													
čel'	чел͛	cel	cel	Pd-nsn		100	6	7	mark														
svъntь	свънть	sfînt	sfânt	Ansn		100	7	3	amod														
am'	ам͛	am	am	Vaip1s		100	8	9	aux	perf													
lъsatь	лъсать	lăsat	lăsa	Vmn		100	9	0	root														
to_ate	то_ате	toate	tot	Pi--pn		100	10	10	obj					1									
ši	ши	și	și	C		100	11	15	cc														
dupǫ+	дꙋпѫ+	după	după	S		100	12	13	case														
tine,	тине,	tine	tine	Pp2-sa		100	13	15	obl														
amь	амь	am	am	Vaip1s		100	14	15	aux	perf													
kǫlъtoritь	кѫлъторить	călătorit	călători	Vmpa		100	15	9	conj														
îtru+	ꙟтрꙋ+	întru	întru	S		100	16	18	case														
toatǫ	тоатѫ	toată	tot	Afsn		100	17	18	amod					1									
vïaca	вїаца	viața	viață	Nfson		100	18	15	obl														
mę.	мѧ.	mea	mea	Afsn		100	19	18	amod	poss													
																							
ši	ши	și	și	C		101	1	3	cc				and now have pity on me, Lord										
akmu	акмꙋ	acmu	acum	R		101	2	3	advmod														
îdura+	ꙟдꙋра+	îndura	îndura	Vmm-2s	Vmn	101	3	0	root														
te	те	te	ti	Pp2-sa		101	4	3	expl														
doamne.	доамне.	doamne	domn	Nmsvy		101	5	3	vocative					1									
																							
źi.	ѕи.	zi	zice	Vmm-2s		102	1	0	root				say to the kind angel to take my soul in peace 										
aîџerь	аꙟџерь	înger	înger	Nmsny		102	2	1	iobj/vocative??														
blъndь,	блъндь,	blînd	blînd	Amsn		102	3	2	amod														
sъ+	съ+	să	să	C		102	4	5	mark	opt?													
ja"+	ꙗ"+	ja	lua	Vmip3s		102	5	1	ccomp														
ku+	кꙋ+	cu 	cu 	S		102	6	7	case														
pače	паче	pace	pace	Nfsnn		102	7	5	obl														
suflet+	сꙋфлет+	suflet	suflet	Nnsnn		102	8	5	obj					1									
ulь	ꙋль	ul	ul	Pd-nsn		102	9	8	det	p_nom													
mïeu.	мїеꙋ.	mieu	meu	Ansn		102	10	8	amod	poss													
																							
ši	ши	și 	și 	C		103	1	5	cc				and not to be stopped its climbing by the unclean and cunning devils										
sъ+	съ+	să	să	C		103	2	5	cc														
nu+	нꙋ+	nu	nu	Qz		103	3	5	advmod														
xïe	хїе	hie	fi	Vasp3s		103	4	5	aux	pass													
wpritǫ	ѡпритѫ	oprită	opri	Vmpa	Afsn	103	5	0	root														
suirę+	сꙋирѧ+	suirea	suire	Nfsn		103	6	5	nsubj														
lui	лꙋи	lui	ul	Pd-fsn		103	7	6	nmod	poss													
de+	де+	de	de 	S		103	8	9	case														
spurkacï+	спꙋркацї+	spurcaţi	spurcat	Ampn		103	9	14	amod					1									
i	и	i	ul	Pd-mpn		103	10	9	det	p_adj													
ši	ши	și	și	C		103	11	12	cc														
viklěnï+	виклѣнї+	vicleani	viclean	Ampn		103	12	9	conj														
i	и	i	ul	Pd-mpn		103	13	12	det	p_adj													
dïjavoli.	дїꙗволи.	diavoli	diavol	Nmpn		103	14	5	obl	agent													
																							
če+	че+	ce 	ce 	C		104	1	3	cc				ʺbut make me capable to stand daringly before your awesome throneʺ			nьʺ spodw´bi+ me sь+ drь´znovenïemь prědstá_ti tvojemou strášnomu prěstólou.							
mъ+	мъ+	mă	mă	Pp1-sa		104	2	3	obj														
spodoběšte	сподобѣще	spodobeaște	spodobi	Vmm-2s		104	3	0	root														
ku+	кꙋ+	cu 	cu 	S		104	4	5	case														
î_drъznire	ꙟ_дръзнире	îdrăznire	îndrăznire	Nfsnn	Vmp	104	5	7	obl					1									
sъ+	съ+	să	să	C		104	6	7	mark														
stau	стаꙋ	stau	sta	Vmip1s		104	7	3	advcl														
înainitę	ꙟнаинитѧ	îinaintea	îinainte	S		104	8	9	case														
skaun+	скаꙋн+	scaun	scaun	Nmsnn		104	9	7	obl														
ului	ꙋлꙋи	ului	ul	Pd-msd		104	10	9	det	p_nom													
tǫu	тѫꙋ	tău	tău	Pp2-s		104	11	9	amod	poss													
če_lui	че_лꙋи	celui 	celui 	Pd-msd		104	12	13	det					1									
strašnikь.	страшникь.	strașnic	strașnic	Amsn		104	13	9	acl														
																							
kъ+	къ+	că	că	C		105	1	3	mark				because you are blessed forever. Amen										
ešti	ещи	ești	fi	Vmip2s		105	2	3	cop														
blgsvitь	блгсвить	blgsvit	blagoslovit	Amsn		105	3	0	root														
îtru	ꙟтрꙋ	întru	întru	S		105	4	5	case														
věči	вѣчи	veci	veci	R		105	5	3	advmod					1									
Aminь.	Аминь.	amin	amin	I		105	6	3	discourse														
																							
Ši	Ши	și	și	C		106	1	4	cc				and like that she was giving her enlightened soul to God's hands 										
ašę+	ашѧ+	așa	așa	R		106	2	4	advmod														
š'	ш͛	ș	își	Px---d		106	3	4	expl														
děde	дѣде	deade	da	Vmii3s		106	4	0	root														
luminatь	лꙋминать	luminat	luminat	Ansn		106	5	6	amod														
sufle_t+	сꙋфле_т+	suflet	suflet	Nnsnn		106	6	4	obj					1									
ulь	ꙋль	ul	ul	Pd-nsn		106	7	6	det	p_nom													
sǫu	сѫꙋ	său	său	Ansn		106	8	6	amod	poss													
î+	ꙟ+	î	în	S		106	9	10	case														
mъna	мъна	mînă	mână	Nfsnn		106	10	4	obl														
lui+	лꙋи+	lui	lui	Pd-msn		106	11	12	det														
dmźъu.	дмѕъꙋ.	Dumnezeu	Dumnezeu	Nmsny		106	12	10	nmod														
																							
ši	ши	și	și	C		107	1	5	cc				and nobody was told where it happened and who she is										
nemъrui	немърꙋи	nimănui	nimănui	Pz---d		107	2	5	obl	iobj													
nu	нꙋ	nu 	nu 	Qz		107	3	5	advmod					1									
sъ+	съ+	să	să	C		107	4	5	mark														
spuse	спꙋсе	spuse	spune	Vmia3s		107	5	0	conj														
de	де	de 	de 	S		107	6	7	mark														
unde	ꙋнде	unde	unde	Rw		107	7	9	advmod														
au+	аꙋ+	au	avea	Vaip3p		107	8	9	aux														
fostь	фость	fost	fi	Vmpa		107	9	5	advcl														
ši	ши	și 	și 	C		107	10	12	cc														
čine	чине	cine	cine	Pr		107	11	12	mark														
jaste.	ꙗсте.	jaste	fi	Vmip3s		107	12	9	conj														
																							
Jarǫ	Ꙗрѫ	iară	iar	C		108	1	3	cc				and because God wanted to praise his slave who just 	1								8	Discovery of the Relics
dmźъu	дмѕъꙋ	dmzău	Dumnezeu	Nmsny		108	2	3	nsubj														
vrъndь	връндь	vrănd	vrea	Vmpp		108	3	0	root														
sъ+	съ+	să	să	C		108	4	5	mark	fixed													
proslǫvaskǫ	прослѫваскѫ	proslăvască	proslăvi	Vmsp3s		108	5	3	ccomp														
šarba+	шарба+	șărba	șărba	Nfsoy		108	6	5	obj														
sa,	са,	sa	sa	Afsn		108	7	6	amod	poss													
če+	че+	ce	ce	Pr		108	8	6	mark														
tokmi.	токми.	tocmi	tocmi	Vmia3s		108	9		advmod					1									
																							
tъîplǫse	тъꙟплѫсе	tîmplăse	întîmpla	Vmia3s		109	1	0	root				happened to die and a sailor's unburied body was lying down and bad smelling										
de+	де+	de 	de 	S		109	2	3	mark														
muri	мꙋри	muri	muri	Vmia3s		109	3	1	csubj														
ounь	оунь	un	un	Pd-msn		109	4	5	det	ext													
kurǫbïjarь,	кꙋрѫбїꙗрь,	curăbier	corăbier	Nmsny		109	5	3	nsubj														
ši	ши	și 	și 	C		109	6	12	cc														
trup+	трꙋп+	trup	trup	Nnsnn		109	7	12	nsubj					1									
ul	ꙋл	ul	ul	Pd-nsn		109	8	7	det	p_nom													
lui	лꙋи	lui	lui	Pp3msd		109	9	7	det	poss													
ne+	не+	ne+	ne+	Qz		109	10	11	expl														
îgropatь	ꙟгропать	îngropat	îngropat	Ansn	Vmpa	109	11	7	amod														
źǫkъndь,	ѕѫкъндь,	zacănd	zace	Vmpp		109	12	1	acl														
de+	де+	de	de	S		109	13	14	case														
putoare	пꙋтоаре	putoare	putoare	Nfsnn		109	14	12	obl														
nime	ниме	nimeni	nimeni	Pz---n		109	15	19	nsubj				that nobody could pass by it,  not even a hermit that was passing by that very stinky place could live there  	1									
prě+	прѣ+	pre	pre	S		109	16	17	case														
kolo	коло	acolo	acolo	R		109	17	19	advmod														
nu+	нꙋ+	nu	nu	Qz		109	18	19	advmod														
putě	пꙋтѣ	putea	putea	Vmii3s		109	19	12	advcl														
sъ+	съ+	să	să	C		109	20	21	mark														
trěkǫ.	трѣкѫ.	trecă	trece	Vmsp3s		109	21	19	ccomp														
kъtь	къть	cât	cât	R		109	22	35	mark														
ši	ши	și	și	C		109	23		cc???														
ounь	оунь	un	un	Pd-msn		109	24	25	det	p_nom				1									
sъxastru	съхастрꙋ	săhastru	sihastru	Nmsny		109	25	35	nsubj														
če+	че+	ce	ce	Pr		109	26	27	mark														
petrečě	петречѣ	petrecea	petrece	Vmii3s		109	27	25	acl														
îtračel'	ꙟтрачел͛	întracel	într=acel	S		109	28	29	case														
ačel'	ачел͛	acel	acel	Pd--sn		109	29	30	amod														
lokь,	локь,	loc	loc	Nnsnn		109	30	27	obl														
de+	де+	de	de	S		109	31	33	case														
mare	маре	mare	mare	Afsn		109	32	33	amod														
îpu_cičjune	ꙟпꙋ_цичюне	îpuţiciune	împutăciune	Nfsnn		109	33	30	nmod					1									
nu+	нꙋ+	nu	nu	Qz		109	34	35	advmod														
putě	пꙋтѣ	putea	putea	Vmii3s		109	35	12	advcl														
lъkoui.	лъкоуи.	locui	locui	Vmn		109	36	35	ccomp														
																							
če+	че+	ce 	ci	C		110	1	2	cc				so he asked some christians to take that stinky body and digging to bury it, 										
rugǫ	рꙋгѫ	rugă	ruga	Vmia3s		110	2	0	root														
pre+	пре+	pre	pe	S		110	3	2	case														
nešte	неще	nește	niște	Pd-mpn		110	4	5	det	p_nom													
kreši_ni+	креши_ни+	creșini	creștin	Nmpny		110	5	2	obj					1									
de+	де+	de	de	S		110	6	7	mark														
luarǫ	лꙋарѫ	luară	lua	Vmia3p		110	7	2	advcl														
ačelь	ачель	acel	acel	Pd--sn		110	8	9	det	p_nom													
trupь.	трꙋпь.	trup	trup	Nnsnn		110	9	7	obj														
îpucitь,	ꙟпꙋцить,	îpuțit	împuțit	Ansn		110	10	9	amod														
ši	ши	și	și	C		110	11	12	cc														
sǫpъkdь	сѫпъкдь	săpăcd	săpa	Vmpp		110	12	7	conj					1									
sъ+	съ	să	să	C		110	13	15	mark														
l'+	л͛+	l	îl	Pp3-sa		110	14	15	obj														
îgroape	ꙟгроапе	îgroape	îngropa	Vmsp3p		110	15	12	advcl														
																							
aflarǫ	афларѫ	aflară	afla	Vmia3p		111	1	0	root				they found the fresh and good smelling body of  the Holy Parascheva										
trup+	трꙋп+	trup	trup	Nnsnn		111	2	1	obj														
ulь	ꙋль	ul	ul	Pd-nsn		111	3	2	det	p_nom													
Prpdbne+	Прпдбне+	prpdbne	preapodobnă	Afsd		111	4	6	amod														
i	и	i	ul	Pd-fsd		111	5	4	det	p_adj													
Paraskive	Параскиве	Paraschive	Paraschiva	Nfsdy		111	6	2	nmod					1									
ne+	не+	ne	ne	Qz		111	7	8	advmod														
putredь	пꙋтредь	putred	putred	Ansn		111	8	2	amod														
ši	ши	și	și	C		111	9	10	cc														
plinь	плинь	plin	plin	Amsn		111	10	8	conj														
de+	де+	de	de	S		111	11	12	case														
mirezmǫ.	мирезмѫ.	mirezmă	mireasmă	Nfsnn		111	12	10	nmod														
																							
însǫ+	ꙟнсѫ+	însă	însă	C		112	1		mark				but because they were unskilled people and because they didn't know whose body was, they didn't care about it, they burried that stinky body close to hers										
ka+	ка+	ca	ca	C		112	2		mark														
nešte	неще	nește	niște	Pd-mpn		112	3		det					1									
wameni	ѡамени	oameni	om	Nmpn		112	4		obl														
ne+	не+	ne	ne	Qz		112	5		expl														
iskusici,	искꙋсици,	iscusiţi	iscusit	Ampn	Vmpa	112	6		advcl														
ši	ши	și	și	C		112	7		cc														
ne+	не+	ne	ne	Qz		112	8		expl														
štïindь	щїиндь	știind	știind	Vmpp		112	9		conj														
če+	че+	ce 	ce 	Ansn		112	10		mark														
troupь	троупь	trup	trup	Nnsnn		112	11		nsubj					1									
jaste.	ꙗсте.	jaste	fi	Vmip3s		112	12		ccomp														
lъsarǫ	лъсарѫ	lăsară	lăsa	Vmia3p		112	13		root														
sъ+	съ+	să	să	C		112	14		mark														
xïe	хїе	hie	fi	Vmsp3s		112	15		ccomp														
ounь	оунь	un 	un 	Pd-nsn		112	16		det	p_nom													
lukru	лꙋкрꙋ	lucru	lucru	Nnsnn		112	17		cop														
de+	де+	de	de	S		112	18		case														
nemikǫ,	немикѫ,	nemică	nimic	Pz		112	19		nmod														
ši	ши	și 	și 	C		112	20		cc					1									
aproape	апроапе	aproape	aproape	R		112	21		advmod														
d+	д+	d	de	S		112	22		case														
insь	инсь	ins	ins	Pp--sn		112	23		det														
ačelь	ачель	acel	acel	Pd--sn		112	24		det														
trupь	трꙋпь	trup	trup	Nnsnn		112	25		obl														
îpucitь	ꙟпꙋцить	îpuțit	împuțit	Ansn		112	26		amod														
îgroparъ.	ꙟгропаръ.	îgropa	îngropa	Vmii3s	Vmn	112	27		conj					1									
																							
Jarǫ	Ꙗрѫ	iară	iar	C		113	1		cc				and one of them, who was called Gheorghe, a good christian man, 									9	Recovery of the Relics
ounulь	оунꙋль	un 	unul 	Pi-msn		113	2																
diîtr+	диꙟтр+	dintr-	dintr-	S		113	3		case														
ъnšïi	ъншїи	înșii	îns	Pp-mpn		113	4																
če+	че+	ce	ce	Pr		113	5																
l'	л͛	l	îl	Pp3msn		113	6																
kema	кема	chema	chema	Vmii3s		113	7																
Gewrgïe	Геѡргїе	Gheorghie	Gheorghie	Nmsny		113	8																
wm	ѡм	om 	om 	Nmsny		113	9							1									
bunь	бꙋнь	bun	bun	Amsn		113	10																
ši	ши	și	și	C		113	11																
kreštinь.	крещинь.	creștin	creștin	Amsn		113	12																
																							
preste	престе	preste	peste	S		114	1	2	case				on that night he saw an emperor sitting on a illuminated chair with lots of robust men in white clothes around her talking that much that he couldn't look for their beauty and their light										
noaptě	ноаптѣ	noaptea	noapte	Nfson		114	2	4	obl														
ačěę,	ачѣѧ,	acea	acea	Pd-fsn		114	3	2	det														
věde	вѣде	veade	vedea	Vmii3s		114	4	0	root					1									
w+	ѡ+	o	o	Pd-fsn		114	5	6	det	p_nom													
îpъrъtěsъ	ꙟпърътѣсъ	îpărăteasă	împărăteasă	Nfsny		114	6	4	obj														
pre+	пре+	pre	pe	S		114	7	9	case														
unь	ꙋнь	un	un	Pd-nsn		114	8	9	det	p_nom													
skaunь	скаꙋнь	scaun	scaun	Nnsnn		114	9	11	obl														
luminatь	лꙋминать	luminat	luminat	Ansn		114	10	9	amod														
šeźъndь	шеѕъндь	șezănd	ședea	Vmpp		114	11	6	acl					1									
ši	ши	și	și	C		114	12	22	cc														
mulcime	мꙋлциме	mulțime	mulțime	Nfsnn		114	13	22	nsubj														
de+	де+	de	de	S		114	14	15	case														
voniči	воничи	voinici	voinic	Nmpny		114	15	13	nmod														
ku+	кꙋ+	cu	cu	S		114	16	17	case														
vešmente+	вешменте+	veșmînte	veșmînt	Nfpnn		114	17	15	nmod														
albe	албе	albe	alb	Afpn		114	18	17	amod														
îpre_џur+	ꙟпре_џꙋр+	împrejur	împrejur	S		114	19	21	case					1									
ul	ꙋл	ul	ul			114	20	19	det														
ei	еи	ei	ea	Pp3fsd		114	21	22	obl	poss													
dvorbindь.	дворбиндь.	dvorbind	dvorbi	Vmpp		114	22	11	conj														
atъta	атъта	atîta	atît	R		114	23	22	advmod														
kъtь	къть	cît	cît	R		114	24	26	mark														
nu+	нꙋ+	nu	nu	Qz		114	25	26	expl														
putou	пꙋтоу	putou	putea	Vmia3s		114	26	22	advcl														
kъ_wta	къ_ѿа	căota	căuta	Vmn		114	27	26	ccomp					2									
de+	де+	de	de	S		114	28	29	case		52	/img/varlaam/cazania52.jpg											
frъm'sěcę	фръм͛сѣцѧ	frămăseațe	frumusețe	Nfsnn		114	29	27	obl														
ši	ши	și	și	C		114	30	32	cc														
de+	де+	de	de	S		114	31	32	case														
lumina+	лꙋмина+	lumina	lumină	Nfson		114	32	29	conj														
lorь,	лорь,	lor	lor	Pp3mpd		114	33	32	det	poss													
																							
če+	че+	ce	ci	C		115	1		mark				he fell down to the ground instead 										
kǫźu	кѫѕꙋ	căzu	cădea	Vmia3s		115	2		root					1									
џosь	џось	jos	jos	R		115	3		advmod														
la+	ла+	la	la	S		115	4		case														
pǫmъntь.	пѫмънть.	pămînt	pămînt	Nnsnn		115	5		obl														
																							
jarǫ	ꙗрѫ	iară	iar	C		116	1		cc				and one of those took his hand and raised him up										
oun+	оун+	un	un	Pi-msn		116	2		nsubj														
ulь.	ꙋль.	ul	ul			116	3		det														
diîtračeę,	диꙟтрачеѧ,	dintr-aceia	dintr-acei	S		116	4		case					1									
ačeę,	ачеѧ,	aceia	acela	Pd-mpn		116	5		det???acl??														
luǫ+	лꙋѫ+	luă	lua	Vmia3s		116	6		root														
l'	л͛	l	îl	Pp3msa		116	7		obj														
de+	де+	de	de	S		116	8		case														
mъnǫ	мънѫ	mînă	mînă	Nfsnn		116	9		obl														
de+	де+	de	de	S		116	10		mark														
l'+	л͛+	l	îl	Pp3msa		116	11		obj														
rǫdikǫ	рѫдикѫ	rădică	ridica	Vmia3s		116	12		advcl														
																							
šïi	шїи	șii	și	C		117	1	3	cc				and told him										
		i	îi	Pp3-sa		117	2	3	obl	iobj													
źise.	ѕисе.	zise	zice	Vmia3s		117	3	0	root														
																							
Gewgïe,	Геѡгїе,	Gheorghie	Gheorghie	Nmsny		118	1	6	vocative				Gheorghe, why you didn't care about the body of the Holy Parascheva, why did you forget it like that, don't you know that God loved her beauty and wanted to praise her on earth	1									
pentru+	пентрꙋ+	pentru	pentru	S		118	2		mark														
če+	че+	ce	ce	Pr		118	3		mark														
n+	н+	n	nu	Qz		118	4	6	advmod														
aci	аци	ați	ați	Vaip2p		118	5	6	aux														
sokotitь	сокотить	socotit	socoti	Vmpa		118	6	0	root														
trup+	трꙋп+	trup	trup	Nmsnn		118	7	6	obj														
ulь	ꙋль	ul	ul	Pd-nsn		118	8	7	det	p_nom													
Svente+	Свенте+	sfînte	sfîntă	Nfsdy		118	9	7	nmod														
i	и	i	ul	Pd-fsd		118	10	9	det	p_nom													
Paras_kive.	Парас_киве.	Paraschive	Paraschiva	Nfsny		118	11	9	aposs					1									
																							
če+	че+	ce	ce	Pr		119	1		mark														
laci	лаци	lați	l-ați	Pp3-sa		119	2		expl														
ci	аци	ați	avea	Vaip2p		119	3		aux														
ouitatь	оуитать	uitat	uita	Vmpa		119	4		root														
ašę.	ашѧ.	așa	așa	R		119	5		advmod														
																							
nu+	нꙋ+	nu	nu	Qz		120	1		advmod														
štici	щици	știți	ști	Vmpi2p		120	2		root														
kъ	къ	că	că	C		120	3		mark														
dumne_zъu	дꙋмне_зъꙋ	dumnezău	Dumnezeu	Nmsny		120	4		nsubj					1									
au+	аꙋ+	au	avea	Vaip3p		120	5		aux														
lujubitь	лꙋюбить	lujubit	iubi	Vmpa		120	6		ccomp														
frъm'sęcę	фръм͛сѧцѧ	frămsețe	frumusețe	Nfsnn		120	7		obj														
ei	еи	ei	ea	Pp3fsd		120	8		det	poss													
ši	ши	și	și	C		120	9		cc														
au	аꙋ	au	avea	Vaip3p		120	10		aux														
auvrut'	аꙋврꙋт͛	vrut	vrea	Vmpa		120	11		conj														
sъ+	съ+	să	să	C		120	12		mark														
w+	ѡ+	o	o	Pp3fsa		120	13		obj														
pro_slъvaskǫ	про_слъваскѫ	proslăvască	proslăvi	Vmsp3p		120	14		ccomp					1									
pre+	пре+	pre	pe	S		120	15		case														
pǫmъntь,	пѫмънть,	pămînt	pămînt	Nnsnn		120	16		obl														
																							
atunče	атꙋнче	atunce	atunci	R		121	1		advmod				then the enlightened emperor told him 										
źise+	ѕисе+	zise	zice	Vmia3s		121	2		root														
lui	лꙋи	lui	lui	Pp3msd		121	3		obl	iobj													
lumi_nata	лꙋми_ната	luminata	luminată	Afsn		121	4		amod					1									
ačěę	ачѣѧ	acea	acea	Pd-fsn		121	5		det														
îpǫrǫtěsǫ·	ꙟпѫрѫтѣсѫ·	îpărăteasă	împărăteasă	Nfsny		121	6		nsubj														
																							
desъrgь	десъргь	desîrg	desîrg	R		122	1		advmod				take quickly my body and put it in a honor place										
sъ+	съ+	să	să	C		122	2		mark														
luaci	лꙋаци	luaţi	lua	Vmip2p		122	3		root														
tru_p+	трꙋ_п+	trup	trup	Nnsnn		122	4		obj					1									
ulь	ꙋль	ul	ul	Pd-nsn		122	5		det	p_nom													
mïeu	мїеꙋ	mieu	meu	Ansn		122	6		amod	poss													
ši	ши	și	și	C		122	7		cc														
î+	ꙟ+	î	în	S		122	8		case														
lokь	локь	loc	loc	Nmsnn		122	9		obl														
de+	де+	de	de	S		122	10		case														
činste	чинсте	cinste	cinste	Nfsnn		122	11		nmod														
sъ+	съ+	să	să	C		122	12		mark														
l+	л+	l	îl	Pp3msa		122	13		expl														
puneci.	пꙋнеци.	puneţi	pune	Vmip2p		122	14		conj														
																							
kъ	къ	că	că	C		123	1	3	mark				because I can't stand the bad smell of that man	1									
nou+	ноу+	nu	nu	Qz		123	2	3	advmod														
počь	почь	poci	putea	Vmip3s		123	3	0	root														
rǫbda	рѫбда	răbda	răbda	Vmn		123	4	3	ccomp														
potoarę	потоарѧ	potoare	putoare	Nfsnn		123	5	4	obj														
ačelui	ачелꙋи	acelui	acel	Pd-msd		123	6	7	det														
wmь,	ѡмь,	om	om	Nmsny		123	7	5	nmod														
																							
kъči	къчи	căci	căci	C		124	1		cc				because I still am human born from a mother uterus										
kъ	къ	că	că	C		124	2		mark					1									
ši	ши	și	și	C		124	3		cc														
eu	еꙋ	eu	eu	Pp1-sn		124	4		nsubj														
îkǫ	ꙟкѫ	încă	încă	R		124	5		advmod														
sъmt'	съмт͛	sămt	fi	Vmip1s		124	6		cop														
wmь,	ѡмь,	om	om	Nmsny		124	7		root														
di_î+	ди_ꙟ+	di	din	S		124	8		case														
zgǫu	згѫꙋ	zgău	zgău	Nnsnn		124	9		nmod														
de+	де+	de	de	S		124	10		case														
maikǫ	маикѫ	maică	maică	Nfsny		124	11		obl	agent													
nъ_skutъ.	нъ_скꙋтъ.	năskut	naște	Vmpa	Amod	124	12		acl					1									
																							
mošïa	мошїа	moșia	moșie	Nfson		125	1	3	nsubj				my farm is in Epibates , the place you live in now										
mę	мѧ	mea	mea	Afsn		125	2	1	amod	poss													
jaste	ꙗсте	jaste	fi	Vmip3s		125	3	0	root														
epivatь,	епивать,	Epivat	Epivat	Nmsnn		125	4	3	obl														
ounde	оунде	unde	unde	R		125	5	6	mark														
lъku_i+ci	лъкꙋ_и+ци	locuiți	locui	Vmip2p		125	6	4	acl					1									
voi	вои	voi	voi	Pp2-pn		125	7	6	nsubj														
akmou.	акмоу.	acmu	acum	R		125	8	6	advmof														
																							
ačasta	ачаста	aceasta	această	Pd-fsn		126	1	2	det				this vision was also seen by a woman called Eftimie in the same way and in the same night										
viděnïe	видѣнїе	videnie	vedenie	Nfsnn		126	2	3	obj														
vǫźou	вѫѕоу	văzu	vedea	Vmia3s		126	3	0	root														
ši	ши	și	și	C		126	4	6	cc?														
w	ѡ	o	o	Pd-fsn		126	5	6	det	p_nom													
mujare	мꙋꙗре	muiare	muiere	Nfsny		126	6	3	nsubj					1									
če+	че+	ce	ce	Pr		126	7	9	mark														
w+	ѡ+	o	o	Pp3fsa		126	8	9	expl														
kema	кема	chema	chema	Vmii3s	Vmn	126	9	6	acl														
iѳimïę	иѳимїѧ	itimia	Eftimie	Nfsoy		126	10	9	xcomp														
îtračelaš'	ꙟтрачелаш͛	într-același	într-același	S		126	11	13	case														
čelaš'	челаш͛	același	același	Pd--sn		126	12	13	det														
kipь	кипь	chip	chip	Nnsnn		126	13	3	obl														
ši	ши	și	și	C		126	14	17	cc					1									
îtračěęš'	ꙟтрачѣѧш͛	într-aceași	într-aceași	S		126	15	17	case														
		aceași	aceeași	Pd-fsn		126	16	17	det														
noapte.	ноапте.	noapte	noapte	Nfsnn		126	17	13	conj														
																							
ši	ши	și	și	C		127	1	9	cc				and the next day both of them told  everybody the same										
a+	а+	a	a	Ps-fs		127	2	3	det														
doa+	доа+	doa	doua	Ml		127	3	4	nummod														
źi	ѕи	zi	zi	Nfsnn		127	4	9	obl														
amъidoi	амъидои	amădoi	amîndoi	Ml		127	5	9	nsubj														
î_trun+	ꙟ_трꙋн+	într-un	într-un	S		127	6	8	case					1									
un	ꙋн	un	un	Pd-nsn		127	7	8	det	p_nom													
kipь	кипь	chip	chip	Nnsnn		127	8	9	obl														
spusǫrъ	спꙋсѫръ	spusăr	spune	Vmia3p		127	9	0	root														
tuturorь.	тꙋтꙋрорь.	tuturor	tuturor	Pi---d		127	10	9	obl	iobj													
																							
Ačěstę	Ачѣстѧ	aceștia	aceștia	Pd-mpn		128	1	3	nsubj				when all of these people heard it, with joy and big perseverance they came to her 										
děka	дѣка	deaca	dacă	C		128	2	3	mark					1									
auźirǫ	аꙋѕирѫ	auziră	auzi	Vmia3p		128	3	11	advcl														
toci	тоци	toți	toți	Pi-mpn		128	4	11	nsubj														
ku+	кꙋ+	cu	cu	S		128	5	6	case														
burïe	бꙋрїе	burie	burie	Nfsnn		128	6	11	obl														
ši	ши	și	și	C		128	7	10	cc														
ku+	кꙋ+	cu	cu	S		128	8	10	case														
mare	маре	mare	mare	Afsn		128	9	10	amod														
wsrъdïe	ѡсръдїе	osîrdie	osîrdie	Nfsnn		128	10	11	conj														
kour_sǫrǫ.	коур_сѫрѫ.	cursără	curge	Vmia3p		128	11	0	root					1									
																							
ku+	кꙋ+	cu	cu	S		129	1	2	case				and with lights and incenses and with much honor they took her 										
lumini	лꙋмини	lumini	lumină	Nfpnn		129	2	11	obl														
ši	ши	și	și	C		129	3	5	cc														
ku+	кꙋ+	cu	cu	S		129	4	5	case														
tǫmъi,	тѫмъи,	tămîi	tămîie	Nfpnn		129	5	2	conj														
ši	ши	și 	și 	C		129	6	9	cc														
ku+	кꙋ+	cu	cu	S		129	7	9	case														
mare	маре	mare	mare	Afsn		129	8	9	amod					1									
činste	чинсте	cinste	cinste	Nfsnn		129	9	5	conj														
w+	ѡ+	o	o	Pp3fsa		129	10	11	obj														
