text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc	lat_header	cyr_header	lat_page_nr	cyr_page_nr	chunk	
crigrad	цриград	crigrad	Carigrad	Nmsnn		161	8	6	obl	loc													
frenci,	френци,	frenci	frenci	Nmpny		161	9	2	obl	iobj													
																							
i+	и+	i	i	C		162	1	2	cc				and he told them:										
reče	рече	reče	reka	Vmia3se		162	2	0	root														
imъ	имъ	imъ	tě	Pp3mpd		162	3	2	obl	iobj													
																							
ne+	не+	Ne	ne	Qz		163	1	2	advmod				ʺI don't want gold or silver from you, only the relics of Saint Petka that there are in Epivat, that you send me them with the coffinʺ										
iskamь	искамь	iskamъ	iskam	Vmip1si		163	2	0	root														
wt	ѿ	ot	ot	Sg		163	3	4	case														
vasь	вась	vasъ	vie	Pp2-pg		163	4	2	obl	abl				1									
ni+	ни+	ni	ni	C		163	5	6	cc														
zlato,	злато,	zlato	zlato 	Nnsnn		163	6	2	obj														
ni+	ни+	ni	ni	C		163	7	8	cc														
srebro,	сребро,	srebro	srebro	Nnsnn		163	8	6	conj														
tъkmo	тъкмо	tъkmo	tъkmo	R		163	9	11	advmod														
što+	що+	što	što	Pq		163	10	11	mark														
imatь	имать	imatъ	imam	Vmip3pi		163	11	20	advcl														
u+	ꙋ+	u	u	Sg		163	12	13	case														
epivatъ	епиватъ	epivatъ	Epivat	Nmsnn		163	13	11	obl	loc				1									
mošti	мощи	mošti	mošt	Nfpnn		163	14	11	obj														
stei	стеи	stei	svęt	Afsdy		163	15	16	amod														
petki	петки	petki	Petka	Nfsgy		163	16	14	nmod	poss													
da+	да+	da	da	C		163	17	20	mark														
mi+	ми+	mi	az 	Pp1-sd		163	18	20	obl	iobj													
go	го	go	go 	Pp3msg		163	19	20	obj														
poslete	послете	poslete	posilam	Vmip2pe		163	20	2	advcl														
sьs	сьс	sъs	s	Si		163	21	22	case														
kovčega	ковчега	kovčega	kovčeg	Nmsgn		163	22	20	obl					1									
																							
to	то	to	tъ	Pd-nsn		164	1	2	obj				ʺthat is what I want from youʺ										
iskamь	искамь	iskamъ	iskam	Vmip1si		164	2	0	root														
wt+	ѿ+	ot	ot	Sg		164	3	4	case														
vas,	вас,	vas	vas	Pp2-pg		164	4	2	obl	abl													
																							
togda	тогда	togda	togda	Pr		165	1	2	advmod				Then the Franks in Tsarigrad heard (obeyed?)										
počuxa	почꙋха	počuxa	počuja	Vmii3pe		165	2	0	root														
frenci,	френци,	frenci	frenci	Nmpny		165	3	2	nsubj														
što	що	što	što	Pr		165	4	5	mark														
bexa	беха	bexa	sъm	Vmii3pe		165	5	3	acl					1									
u+	ꙋ+	u	u	Sg		165	6	7	case														
cri_gradь,	цри_градь,	crigradъ	Carigrad	Nmsnn		165	7	5	obl	loc													
																							
poslaxa	послаха	poslaxa	posilam	Vmii3pe		166	1	0	root				they sent a letter to (ʺintoʺ) the king										
pisanie	писание	pisanie	pisanie	Nnsnn		166	2	1	obj														
do+	до+	do	do	Sg		166	3	4	case														
cra	цра	cra	car	Nmsgy		166	4	1	obl	iobj													
																							
i+	и+	i	i	C		167	1	2	cc				and they said:										
rekoxa,	рекоха,	rekoxa	reka	Vmii3pe		167	2	0	root														
																							
cru	црꙋ	cru	car	Nmsvy		168	1	3	vocative				ʺO honored King, we beg you, that your land will command bishops to come and take the relics of St. Petka to your glorious landʺ	1									
čestiti	честити	čestiti	čestit	Amsny		168	2	1	amod														
molimo+	молимо+	molimo	molja	Vmip1pi		168	3	0	root														
ti+	ти+	ti	ti 	Pp2-sn		168	4	3	obl	iobj													
se,	се,	se	se	Px---a		168	5	3	expl														
da+	да+	da	da	C		168	6	7	mark														
povelitь	повелить	povelitъ	poveliti	Vmip3se		168	7	3	advcl														
tvoę	твоѧ	tvoę	tvoi	Afsny		168	8	9	amod	poss													
drьžava	дрьжава	drъžava	drьžava	Nfsnn		168	9	7	nsubj					1									
da+	да+	da	da	C		168	10	11	mark														
prïidutь	прїидꙋть	priidutъ	priida	Vmip3pe		168	11	7	advcl														
episkopi	епископи	episkopi	episkop	Nmpny		168	12	11	nsubj														
i+	и+	i	i	C		168	13	15	cc														
da+	да+	da	da	C		168	14	15	mark														
prenesutь	пренесꙋть	prenesutъ	prenesja	Vmip3pe		168	15	11	conj														
mošti	мощи	mošti	mošt	Nfpnn		168	16	15	obj														
stei	стеи	stei	svęt	Afsdy		168	17	18	amod					1									
petki	петки	petki	Petka	Nfsgy		168	18	16	nmod	poss													
vь+	вь+	vъ	v	Sl		168	19	22	case														
tvoe	твое	tvoe	tvoi	Ansny		168	20	22	amod	poss													
slavnoe	славное	slavnoe	slavni	Ansny		168	21	22	amod														
crstvo,,	црство,,	crstvo	crstvo	Nnsnn		168	22	15	obl	lat													
																							
Egda	Єгда	Egda	egda	Pr		169	1	2	mark				When the king heard these words, he commanded Marko the superior mitropolit with great honors to go to Epibates and to take the body of the Reverend Petka in the glorious city of Tarnovo										
poču	почꙋ	poču	čuja	Vmia3se		169	2	6	advcl														
crь	црь	crъ	car	Nmsny		169	3	2	nsubj														
taki_va	таки_ва	takiva	takъv	Afpnn		169	4	5	amod					1									
reči,	речи,	reči	reč	Nfpnn		169	5	2	obj														
provodi	проводи	provodi	provodja	Vmia3se		169	6	0	root														
prewsštennago	преѡсщеннаго	preosštennago	preosštenni	Amsgy		169	7	8	amod														
marka	марка	Marka	Mark	Nmsgy		169	8	6	obj														
mitropolita	митрополита	mitropolita	mitropolit 	Nmsgy		169	9	6	appos					1									
velikago	великаго	velikago	velik	Amsgy		169	10	9	amod														
sъs	със	sъs	s	Si		169	11	13	case														
mnogoju	многою	mnogoju	mnog	Afsin		169	12	13	amod														
čьstь.	чьсть.	čъstъ	čьst	Nfsnn		169	13	15	obl														
da+	да+	da	da	C		169	14	15	mark														
poidetь	поидеть	poidetъ	poida	Vmip3se		169	15	6	advcl														
do+	до+	do	do	Sg		169	16	17	case														
epivatь	епивать	epivatъ	Epivat	Nmsnn		169	17	15	obl	lat				2									
grad	град	grad	grad	Nmsnn		169	18	17	appos		257v	/img/petka/3312_257v.jpg						sta petka	ста петка				
da	да	da	da	C		169	19	20	mark														
prenesetь	пренесеть	prenesetъ	preneseti	Vmip3se		169	20	15	advcl														
telo	тело	telo	tělo	Nnsnn		169	21	20	obj														
prpdbnïa	прпдбнїа	prepdbnia	prepodoben	Afsgy		169	22	23	amod														
petki.	петки.	petki	Petka	Nfsgy		169	23	20	nmod	poss													
vь+	вь+	vъ	v	Sl		169	24	26	case														
slavnii	славнии	slavnii	slaven	Amsny		169	25	26	amod					1									
grad	град	grad	grad	Nmsnn		169	26	20	obl	lat													
trьnovь.	трьновь.	trъnovъ	Trьnovo	Nmsnn		169	27	26	appos														
																							
i+	и+	i	i	C		170	1	2	cc				And the bishop went there										
poide	поиде	poide	poida	Vmia3se		170	2	0	root														
episkupь	епискꙋпь	episkupъ	episkop	Nmsny		170	3	2	nsubj														
tamo+	тамо+	tamo	tamo	R		170	4	2	advmod														
																							
i+	и+	i	i	C		171	1	2	cc				and he took the honorable relics with a great glory										
uze	ꙋзе	uze	uzema	Vmia3se		171	2	0	root														
čstnïa	чстнїа	čstnia	česten	Afpgy		171	3	4	amod					1									
mošti	мощи	mošti	mošt	Nfpnn		171	4	2	obj														
sьs	сьс	sъs	s	Si		171	5	7	case														
velikoju	великою	velikoju	velik 	Afsin		171	6	7	amod														
počestь	почесть	počestъ	počest	Nfsnn		171	7	2	obl														
																							
ideše,	идеше,	ideše	ida	Vmii3si		172	1	0	root				he went										
																							
i+	и+	i	i	C		173	1	2	cc				and praised God and the Reverend (Petka)										
xvalęše	хвалѧше	xvalęše	xvalja	Vmii3si		173	2	0	root														
ba	ба	ba	bog	Nmsgy		173	3	2	obj														
i+	и+	i	i	C		173	4	5	cc														
pre_podobnoju.	пре_подобною.	prepodobnoju	prepodoben	Afsin		173	5	3	conj					1									
																							
i+	и+	i	i	C		174	1	8	cc				And where he passed with the holy relics, all clerics came and candlesticks with big honour and beautiful fragrance										
gde	где	gde	gde	Pq		174	2	3	mark														
minexa	минеха	minexa	mina	Vmii3pe		174	3	8	advcl														
sъs	със	sъs	s	Si		174	4	6	case														
sti	сти	sti	svęt	Afpnn		174	5	6	amod														
mošti,	мощи,	mošti	mošt	Nfpnn		174	6	3	obl														
vsi	вси	vsi	vsě	Ampnn		174	7	9	amod														
izidexa	изидеха	izidexa	izida	Vmii3pe		174	8	0	root					1									
klirici	клирици	klirici	klirik	Nmpny		174	9	8	nsubj														
i+	и+	i	i	C		174	10	11	cc														
sštenici	сщеници	sštenici	svęštenik	Nmpny		174	11	9	conj														
sьs	сьс	sъs	s	Si		174	12	14	case														
mnogu	многꙋ	mnogu	mnog	Afsan		174	13	14	amod														
počestь	почесть	počestъ	počest	Nfsnn		174	14	8	obl														
i+	и+	i	i	C		174	15	18	cc														
sьs	сьс	sъs	s	Si		174	16	18	case														
krasno	красно	krasno	krasni	Ansnn		174	17	18	amod					1									
blgouxanie.	блгоухание.	blgouxanie	blagouxanie	Nnsnn		174	18	14	conj														
																							
i+	и+	i	i	C		175	1	11	cc				And when King John Asen heard that the holy relics came										
egda	егда	egda	egda	Pr		175	2	3	mark														
poču	почꙋ	poču	počuja	Vmia3s		175	3	11	advcl														
crь	црь	crъ	car	Nmsny		175	4	3	nsubj														
ıwanь	ıѡань	ioanъ	Ioan	Nmsny		175	5	4	appos														
asenь	асень	asenъ	Asen 	Nmsny		175	6	5	appos														
kako	како	kako	kako	Pq		175	7	8	mark														
idutъ	идꙋтъ	idutъ	ida	Vmip3pi		175	8	3	advcl					1									
sti	сти	sti	svęt	Afpny		175	9	10	amod														
mošti,	мощи,	mošti	mošt	Nfpnn		175	10	8	nsubj														
izide	изиде	izide	izida	Vmip3se		175	11	0	root				he went out of the city with his mother, Queen Elena and and his Queen Anna										
iz+	из+	iz	iz 	Sg		175	12	13	case														
grad	град	grad	grad	Nmsnn		175	13	11	obl	abl													
sьs	сьс	sъs	s	Si		175	14	15	case														
mtrïju	мтрїю	mtriju	mater	Nfsiy		175	15	11	obl														
svoeju	своею	svoeju	svoi	Afsin		175	16	15	amod	poss													
crca	црца	crca	crca	Nfsny		175	17	15	appos					1									
elena.	елена.	elena	Elena	Nfsny		175	18	17	appos														
i+	и+	i	i	C		175	19	22	cc														
sьs	сьс	sъsъ	s	Si		175	20	22	case														
svoju	свою	svoju	svoi	Afsay		175	21	22	amod	poss													
crcu	црцꙋ	crcu	crca	Nfsay		175	22	15	conj														
annu,	аннꙋ,	annu	Anna	Nfsay		175	23	22	appos														
i+	и+	i	i	C		175	24	25	cc				and also the honorable lord, Patriarch Basil with all the clergy and endless people										
patriarxь	патриархь	patriarxъ	patriarx	Nmsny		175	25	22	conj														
čstni	чстни	čtni	česten	Amsny		175	26	25	amod														
go-spodinъ	го-сподинъ	gospodinъ	gospodin	Nmsny		175	27	25	appos					1									
vasilia,	василиа,	vasilia	Vasilii	Nmsoy		175	28	27	appos														
sъs	със	sъs	s	Si		175	29	31	case														
vsemь	всемь	vsemъ	vsě	Amsin		175	30	31	amod														
pričetomь	причетомь	pričetomъ	pričet	Nmsin		175	31	25	conj														
crkovnimь	црковнимь	crkovnimъ	crkoven	Amsiy		175	32	31	amod					1									
i+	и+	i	i	C		175	33	34	cc														
množestvom	множеством	množestvom	množestvo	Nnsin		175	34	31	conj														
bezčislenimь	безчисленимь	bezčislenimъ	bezčislen	Amsiy		175	35	36	amod														
narodomь.	народомь.	narodomъ	narod	Nmsin		175	36	34	nmod														
																							
crь+	црь+	crъ	car	Nmsny		176	1	10	nsubj				King and all went with them, with great honour honoured the relics of the Saint										
že	же	že	že	Qd		176	2	10	cc														
i+	и+	i	i	C		176	3	4	cc														
vsi	вси	vsi	vsě	Ampnn		176	4	1	conj					1									
suštii	сꙋщии	suštii	sъm	Vmpp-pia	Ampny	176	5	4	acl														
sь+	сь+	sъ	s	Si		176	6	7	case														
nimь.	нимь.	nimъ	toi	Pp3msi		176	7	5	obl														
sьs	сьс	sъs	s	Si		176	8	10	cc														
mnogu	многꙋ	mnogu	mnog	Afsan		176	9	10	amod														
čstь	чсть	čstъ	čest	Nfsnn		176	10	11	obl														
posreštnaxa	посрещнаха	posreštnaxa	posreštna	Vmii3pi		176	11	0	root														
mošti	мощи	mošti	mošti	Nfpnn		176	12	10	obj					1									
stei,	стеи,	stei	svęt	Afsdy		176	13	12	nmod	poss													
																							
i+	и+	i	i	C		177	1	3	cc				and they kissed them with love										
ljubezno	любезно	ljubezno	ljubezno	R		177	2	3	advmod														
lwbizaxu	лѡбизахꙋ	lobizaxu	lobizati	Vmii3pe		177	3	0	root														
ixь	ихь	ixъ	tě	Pp3-pa		177	4	3	obj														
																							
i+	и+	i	i	C		178	1	3	cc				and they placed them honorably in the royal church										
čstno	чстно	čstno	čestno	R		178	2	3	advmod														
položixa	положиха	položixa	položa	Vmii3pe		178	3	0	root					1									
vъ+	въ+	vъ	v	Sl		178	4	5	case														
crkvi	цркви	crkvi	cъrkva	Nfsdn		178	5	3	obl	loc													
crstei,	црстеи,	crstei	carski	Afsdy		178	6	5	amod														
																							
i+	и+	I	i	C		179	1	7	cc				And numerous that had various illnesses came with faith										
ašte	аще	ašte	ašte	C		179	2	4	mark														
koi	кои	koi	koi 	Pq-msn		179	3	2	fixed														
maxu	махꙋ	maxu	imam	Vmii3pi		179	4	7	advcl														
različni	различни	različni	različen	Afpnn		179	5	6	amod														
bole-sti.	боле-сти.	bolesti	bolest	Nfpnn		179	6	4	obj					1									
prixoždaxu	прихождахꙋ	prixoždaxu	prixožda	Vmii3pi		179	7	0	root														
sь+	сь+	sъ	s	Si		179	8	9	case														
veruju	верꙋю	veruju	věra	Nfsin		179	9	7	obl														
																							
i+	и+	i	i	C		180	1	2	cc				and they received healing										
priemlęxu	приемлѧхꙋ	priemlęxu	priemlę	Vmii3pe		180	2	0	root														
iscelenïe	исцеленїе	iscelenie	iscelenie	Nnsnn		180	3	2	obj					1									
																							
i+	и+	I	i	C		181	1	9	cc				and even until today, he, who prays with faith, receives a gift										
do+	до+	do	do	Sg		181	2	3	case														
nyně	нынѣ	nině	nyně	R		181	3	9	advmod														
ašte	аще	ašte	ašte	C		181	4	8	mark														
kto	кто	kto	kto	Pq---n		181	5	4	fixed														
sь+	сь+	sъ	s 	Si		181	6	7	case														
veroju	верою	veroju	věra	Nfsin		181	7	8	obl														
prositь	просить	prositъ	prosja	Vmip3si		181	8	9	advcl														
priemletь	приемлеть	priemletъ	priema	Vmip3se		181	9	0	root					1									
darovanie,	дарование,	darovanie	darovanie	Nnsnn		181	10	9	obj														
																							
mltvami	млтвами	mltvami	molitva	Nfpin		182	1	8	obl				o Lord, protect our city and all orthodox Christians by the prayers of Reverend Petka and all the saints									13	Closing Prayers
prpdbnyę	прпдбныѧ	prpdbnię	prepodoben	Afsgy		182	2	3	amod														
petki	петки	petki	Petka	Nfsgy		182	3	1	nmod	poss													
i+	и+	i	i	C		182	4	6	cc														
vsexь	всехь	vsexъ	vsě	Ampln		182	5	6	amod					1									
stix	стих	stix	svęt	Ampgy		182	6	3	conj														
gsdi	гсди	gsdi	gospodin	Nmsvy		182	7	8	vocative														
sьxrani	сьхрани	sъxrani	sъxranja	Vmm-2se		182	8	0	root														
našь	нашь	našъ	naš	Amsnn		182	9	10	amod	poss													
grad	град	grad	grad	Nmsnn		182	10	8	obj														
i+	и+	i	i	C		182	11	14	cc														
vsi	вси	vsi	vsě	Ampnn		182	12	14	amod														
pravosla-vnię	правосла-вниѧ	pravoslavnię	pravoslaven	Ampay		182	13	14	amod					1									
xristiane	христиане	xristiane	xristian	Nmpny		182	14	10	conj														
vo+	во+	vo	v	Sl		182	15	16	case														
veki	веки	veki	věk	Nmpnn		182	16	8	obl	loc													
vekovь	вековь	vekovъ	věk	Nmpgn		182	17	16	nmod	poss													
																							
aminъ,,,	аминъ,,,	Aminъ	amin	I		183	1	0	root				amen										
