text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
trěbǫ	трѣбѫ	trěbǫ	trjabvam	Vaip3si		97	9	12	aux														
da	да	da	da	C		97	10	9	fixed														
sę	сѧ	sę	se	Px---a		97	11	12	expl														
potrudime	потрꙋдиме	potrudime	potrudja	Vmip1pe		97	12	0	root														
da	да	da	da	C		97	13	14	mark														
ukrasime	украсиме	ukrasime	ukrasja	Vmip1pe		97	14	12	advcl														
duša+	дꙋша+	duša	duša	Nfsny		97	15	14	obj														
tǫ	тѫ	tǫ	tъ	Pd-fsa		97	16	15	det	p_nom													
si	си	si	si	Px---d		97	17	15	nmod	poss													
sъ	съ	sъ	s	Si		97	18	19	case														
do-briny:	до-брины:	dobrini	dobrina	Nfpnn		97	19	14	obl					1									
																							
zaštoto	защото	zaštoto	zaštoto	C		98	1	4	cc				because we all will die, as all those before us died										
sinca	синца	sinca	sinca	Pi		98	2	4	nsubj														
šte	ще	šte	šta	Vaip3si		98	3	4	aux	fut													
umreme,	умреме,	umreme	umrja	Vmip1pe		98	4	0	root														
kakto	както	kakto	kakto	Pr		98	5	7	mark														
sǫ	сѫ	sǫ	sъm	Vaip3pi		98	6	7	aux	prf													
umreli	умрели	umreli	umrja	Vmp--pe		98	7	4	advcl														
sički+	сички+	sički	vsičъk	Afpnn		98	8	7	nsubj														
te	те	te	tъ	Pd-fpn		98	9	8	det	p_adj													
predi	преди	predi	pred	Si		98	10	11	amod														
nasъ,	насъ,	nasъ	nie	Pp1-pg		98	11	7	obl					1									
																							
i	и	i	i	C		99	1	3	cc				and we will be giving answer for all deeds we did in our lives										
šte	ще	šte	šta	Vaip3si		99	2	3	aux	fut													
davame	даваме	davame	davam	Vmip1pi		99	3	0	root														
otvětъ	отвѣтъ	otvětъ	otvět	Nmsnn		99	4	3	obj														
za	за	za	za	Sa		99	5	8	case														
sički+	сички+	sički	vsičъk	Afpnn		99	6	8	amod														
te	те	te	tъ	Pd-fpn		99	7	6	det	p_adj													
raboty,	работы,	raboti	rabota	Nfpnn		99	8	3	obl														
koito	които	koito	koito	Pr		99	9	10	mark														
napravixme	направихме	napravixme	napravja	Vmii1pe		99	10	8	acl														
vъ	въ	vъ	v	Sl		99	11	12	case														
živo-ta	живо-та	života	život	Nmsgn		99	12	10	obl	loc				1									
si:	си:	si	si	Px---d		99	13	12	nmod	poss													
sъ	съ	sъ	s	Si		99	14	16	case				(what we did) with empty words, with eavesdropping, with evil looking, with adultery, and (with) other vices										
prazdny	праздны	prazdni	prazen	Afpnn		99	15	16	amod														
xoraty,	хораты,	xorati	xorata	Nfpnn		99	16	10	obl							Demina et al. 1084: xorata 'govor, prikazvane na visok glas, vrjava'							
sъ	съ	sъ	s	Si		99	17	18	case														
preslušanïe,	преслꙋшанïе,	preslušanie	preslušanie	Nnsnn		99	18	16	conj														
sъ	съ	sъ	s	Si		99	19	21	case														
lukavo	лꙋкаво	lukavo	lukav	Ansnn		99	20	21	amod														
gledanïe,	гледанïе,	gledanie	gledanie	Nnsnn		99	21	18	conj														
sъ	съ	sъ	s	Si		99	22	23	case														
kur-varstvo	кꙋр-варство	kurvarstvo	kurvarstvo	Nnsnn		99	23	21	conj					1									
i	и	i	i	C		99	24	26	cc														
drugi	дрꙋги	drugi	drug	Afpnn		99	25	26	amod														
zliny.	злины.	zlini	zlina	Nfpnn		99	26	23	conj														
																							
No	Но	No	no	C		100	1	3	cc				but now is the time to leave all the vices behind									17	Closing Prayers
sega	сега	sega	sega	R		100	2	3	advmod														
e	е	e	sъm	Vaip3si		100	3	0	root														
vreme	време	vreme	vrěme	Nnsnn		100	4	3	nsubj														
da	да	da	da	C		100	5	6	mark														
ostavime	оставиме	ostavime	ostavja	Vmip1pe		100	6	4	acl														
sički+	сички+	sički	vsičъk	Afpnn		100	7	9	amod														
te	те	te	tъ	Pd-fpn		100	8	7	det	p_adj													
zliny,	злины,	zlini	zlina	Nfpnn		100	9	6	obj					1									
																							
da	да	da	da	C		101	1	2	aux	opt			may we please God										
ugodimъ	угодимъ	ugodimъ	ugodja	Vmip1pe		101	2	0	root														
na	на	na	na	Sa		101	3	4	case														
boga	бога	boga	bog	Nmsgy		101	4	2	obl	iobj													
																							
i	и	i	i	C		102	1	3	cc				and may we become the inheritors of the Kingdom of Heaven by the prayers of the today's saint St.Parascheva and with the help of Jesus Christ										
da	да	da	da	C		102	2	3	aux														
stanime	станиме	stanime	stana	Vmip1pe		102	3	0	root														
naslědnicy	наслѣдницы	naslědnici	naslědnik	Nmpny		102	4	3	obl	pred													
na	на	na	na	Sa		102	5	7	case														
carstvo	царство	carstvo	carstvo	Nnsnn		102	6	7	amod														
nebesnoe,	небесное,	nebesnoe	nebesen	Ansny		102	7	4	nmod					1									
sъ	съ	sъ	s	Si		102	8	9	case														
molitvi+	молитви+	molitvi	molitva	Nfpnn		102	9	3	obl														
te	те	te	tъ	Pd-fpn		102	10	9	det	p_nom													
na	на	na	na	Sa		102	11	15	case														
dnešna	днешна	dnešna	dnešen	Afsnn		102	12	15	amod														
tǫ	тѫ	tǫ	tъ	Pd-fsa		102	13	12	det	p_adj													
božïę	божïѧ	božię	božii	Afsny		102	14	15	amod	poss													
ugodnica	угодница	ugodnica	ugodnik	Nfsnn		102	15	9	nmod	poss													
světaę	свѣтаѧ	světaę	svęt	Afsny		102	16	17	amod														
Paraskevǫ,	Параскевѫ,	Paraskevǫ	Paraskeva	Nfsay		102	17	15	appos														
i	и	i	i	C		102	18	20	cc														
sъ	съ	sъ	s	Si		102	19	20	case					1									
pomoštь+	помощь+	pomoštъ	pomošt	Nfsnn		102	20	9	conj														
tǫ	тѫ	tǫ	tъ	Pd-fsa		102	21	20	det	p_nom													
Iisusъ	Iисꙋсъ	Iisusъ	Isus	Nmsny		102	22	23	appos														
Xristova.	Христова.	Xristova	xristov	Afsnn		102	23	20	nmod	poss													
																							
Emu+	Ємꙋ+	Emu	toi	Pp3msd		103	1	3	obl	iobj			(may) the glory (be) to Him in eternity!										
že	же	že	že	Qr		103	2	3	cc														
slava	слава	slava	slava	Nfsnn		103	3	0	root														
vo	во	vo	v	Sl		103	4	5	case														
věki	вѣки	věki	vek	Nmpnn		103	5	3	obl	loc													
věkovъ,	вѣковъ,	věkovъ	vek	Nmpgn		103	6	5	nmod	poss													
																							
aminь.	аминь.	aminъ	amin	I		104	1	0	root				amen										
