text	cyrillic	diplomatic	lemma	PoS_tag	PoS_ext	sent_id	UD_id	UD_ncy	UD_type	UD_ext	page	folio	translation	eol	chapter	ref	desc					chunk	
vési	ве́си	vesi	ves	Nfsgn		84	13	2	obl	loc													
Epivátě,	Єпивáтѣ,	epivatě	Epivat	Nmsln		84	14	13	appos					1									
îdě́že	и̂дѣ́же	iděže	ideže	Pr		84	15	26	mark				where, by the prayers of Reverend Parascheva, many healings were given to the ill by her holy relics										
ml҃tvami	мл҃твами	mltvami	molitva	Nfpin		84	16	26	obl														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		84	17	18	amod														
Paraskévïi,	Параске́вїи,	paraskevii	Paraskeva	Nfsgy		84	18	16	nmod	poss													
mnẃgaę	мнѡ́гаѧ	mnogaę	mnog	Anpny		84	19	20	amod														
îscě_lenïę	и̂сцѣ_ленїѧ	iscělenię	iscělenie	Nnpnn		84	20	26	obj					1									
wt	ѿ	ot	ot	Sg		84	21	23	case														
st҃yxъ	ст҃ыхъ	Styxъ	svęt	Afpgy		84	22	23	amod														
Mẃšteĭ	Мѡ́щей	moštei	mošti	Nfpgn		84	23	26	obl														
êę̀	е̂ѧ̀	eę	ja	Pp3fsg		84	24	23	nmod	poss													
bwlę́štimъ	бѡлѧ́щимъ	bolęištimъ	bolěti	Ampdy	Vmpp-pia	84	25	26	obl	iobj													
podaváxu+	подавáхꙋ+	podavaxu	podavati	Vmii3pi		84	26	4	acl														
sę,	сѧ,	sę	sę	Px---a		84	27	26	expl					1									
																							
vsě̀	всѣ̀	vsě	vse	Anpnn		85	1	14	nsubj				all those, who were ill or possessed in around, coming with faith, were receiving healing			does not agree with i+že; Vuković: vъsi							
bw	бѡ	bo	bo	C		85	2	14	cc														
ʾí+	҆и́+	i	ji	Pp3-pn		85	3	4	nmod														
že	же	že	že	Qd		85	4	6	mark														
ʾókrestъ	҆о́крестъ	okrestъ	okrestъ	Sg		85	5	6	obl														
nedúžnïi	недꙋ́жнїи	nedužnii	nedužen	Ampny		85	6	1	acl														
î	и̂	i	i	C		85	7	8	cc														
běsnújuštïi+	бѣснꙋ́ющїи+	běsnujuštii	běsnovati	Vmpp-pia	Ampny	85	8	6	conj														
sę,	сѧ,	sę	sę	Px---a		85	9	8	expl														
sъ	съ	sъ	s	Si		85	10	11	case														
vě́roju	вѣ́рою	věroju	věra	Nfsiy		85	11	12	obl					1									
prixwdę́šte,	прихѡдѧ́ще,	prixodęšte	prixoditi	Vmpp-pea	Ampnn	85	12	14	advcl														
zdrávïe	здрáвїе	zdravie	zdravie	Nnsnn		85	13	14	obj														
pwlučáxu.	пѡлꙋчáхꙋ.	polučaxu	polučiti	Vmii3pe		85	14	0	root					1									
																							
Vrémeni	Вре́мени	vremeni	vrěmę	Nnsdn		86	1	5	nsubj				after some time having passed									10	Franks in Tsarigrad
že	же	že	že	Qd		86	2	15	cc														
ne+	не+	ne	ne	Qz		86	3	4	amod														
málu	мáлꙋ	malu	mal	Ansdn		86	4	1	amod														
mimošédšu,	мимоше́дшꙋ,	mimošedšu	mimoiti	Vmpp-sea	Ansdn	86	5	15	advcl														
bl҃gočestívyĭ	бл҃гочести́вый	blgočestivyi	blagočestiv	Amsny		86	6	9	amod				honorable among the kings, John Asěn, King of Bulgaria and Serbia received the news about (the place), where the miraculous holy relics of this Reverend Parascheva are located									11	Conquests of John Asen
vъ	въ	vъ	vъ	Sl		86	7	8	case					1									
Caréxъ	Царе́хъ	carexъ	car	Nmply		86	8	6	nmod														
İwánnъ	Іѡáннъ	ioannъ	Ioann	Nmsny		86	9	15	nsubj														
Asánъ	Асáнъ	asanъ	Asěn	Nmsny		86	10	9	appos														
Králь	Крáль	kralь	kral	Nmsny		86	11	9	appos														
bólgarskïĭ	бо́лгарскїй	bolgarskii	blъgarski	Amsny		86	12	11	amod														
î	и̂	i	i	C		86	13	14	cc														
sérbskïĭ,	се́рбскїй,	Serbskii	srъbski	Amsny		86	14	12	conj					1									
prïętь	прїѧть	priętь	prięti	Vmia3se		86	15	0	root														
vě́stь	вѣ́сть	věstь	věst	Nfsnn		86	16	15	obj														
gdě̀	гдѣ̀	gdě	gde	R	Pq---n	86	17	18	mark														
ležátъ	лежáтъ	ležatъ	ležati	Vmip3pi		86	18	15	advcl														
čudotvórnyę	чꙋдотво́рныѧ	čudotvornyę	čudotvoren	Afpny		86	19	21	amod														
st҃yę	ст҃ыѧ	Styę	svęt	Afpny		86	20	21	amod														
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		86	21	18	nsubj					1									
seę̀	сеѧ̀	Seę	sii	Pd-fsg		86	22	24	det														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		86	23	24	amod														
Paraskévïi.	Параске́вїи.	paraskevii	Paraskeva	Nfsgy		86	24	21	nmod	poss													
																							
î	и̂	i	i	C		87	1	17	cc				and having sent blessed Mark, the Metropolite of Great Preslav of Bulgaria, with many bishops and priests									12	Translation to Tarnovo
poslávъ	послáвъ	poslavъ	poslati	Vmpa-sea	Amsnn	87	2	17	advcl														
bl҃žénnagw	бл҃же́ннагѡ	blžennago	blažen	Amsgy		87	3	4	amod														
Marka	Марка	marka	Marko	Nmsgy		87	4	2	obj					1									
Mitropólita	Митропо́лита	mitropolita	mitropolit	Nmsgy		87	5	6	obl	pred													
súšta	сꙋ́ща	sušta	byti	Vmpp-sia	Amsgn	87	6	4	acl														
velíkagw	вели́кагѡ	velikago	velik	Amsgy		87	7	8	amod														
Pereę́slavlę	Переѧ́славлѧ	pereęslavlę	Prěslav	Nmsgy		87	8	5	nmod	poss													
bolgarskagw	болгарскагѡ	boglarskago	blъgarski	Amsgy		87	9	8	amod					1									
sъ	съ	sъ	s	Si		87	10	12	case														
mnẃgimi	мнѡ́гими	mnogimi	mnog	Ampiy		87	11	12	amod														
Ep͒py	Єп͒пы	epspy	episkop	Nmpay		87	12	2	obl														
î	и̂	i	i	C		87	13	14	cc														
İeréi;	Іере́и;	ierei	ierei	Nmpny		87	14	12	conj														
črez'	чрез͛	črezъ	črěs	Sa		87	15	16	case				by them he translated those honorable relics to the famous city of the land of Bulgaria, his regnal (seat) of Tarnovo										
tě́xъ	тѣ́хъ	těxъ	tъ	Pd-mpg		87	16	17	obl														
prenesè	пренесѐ	prenese	prěnesti	Vmia3se		87	17	0	root														
čéstnyę	че́стныѧ	čestnyę	česten	Afpny		87	18	20	amod					1									
tyę	тыѧ	tyę	toja	Pd-fng		87	19	20	det	ext													
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		87	20	17	obj														
vъ	въ	vъ	v	Sa		87	21	25	case														
preslávnyĭ	преслáвный	preslavnyi	prěslaven	Amsny		87	22	25	amod														
zemlì	землѝ	zemli	zemlja	Nfsdy		87	23	25	nmod	poss													
bólgarskïę	бо́лгарскїѧ	bolgarskię	blъgarski	Afsgy		87	24	23	amod														
Grad	Град	grad	grad	Nmsnn		87	25	17	obl	lat													
svóĭ	сво́й	svoi	svoi	Amsny		87	26	28	amod	poss				1									
carstvújuštïĭ	царствꙋ́ющїй	carstvujuštii	carstvovati	Amsny	Vmpp-sia	87	27	28	amod														
Ternẃvъ,	Тернѡ́въ,	ternovъ	Trъnov	Nmsnn		87	28	25	appos														
																							
î	и̂	i	i	C		88	1	2	cc				and he placed (them) with honor in his royal church										
položì	положѝ	položi	položiti	Vmia3se		88	2	0	root														
sъ	съ	sъ	s	Si		88	3	4	case														
čéstïju	че́стїю	čestiju	čest	Nfsin		88	4	2	obl														
v'	в͛	vъ	v	Sl		88	5	6	case														
Cérkvě	Це́рквѣ	cerkvě	cъrkov	Nfsgn		88	6	2	obl	loc				1									
svoéĭ	свое́й	svoei	svoi	Afsdy		88	7	6	amod	poss													
Cárskoĭ:	Цáрской:	carskoi	carski	Afsdy		88	8	6	amod														
îdě́že	и̂дѣ́же	iděže	ideže	Pr		88	9	13	mark				where they, laying without decay, poured various healings to those coming with faith										
ležášti	лежáщи	ležašti	ležati	Vmpp-sia	Afsnn	88	10	13	advcl														
ne+	не+	ne	ne	Qz		88	11	12	advmod														
tlě́nnw,	тлѣ́ннѡ,	tlěnno	tlěnno	R		88	12	10	advmod														
îstačáxu	и̂стачáхꙋ	istačaxu	istačati	Vmii3pi		88	13	6	acl					1									
razlíčnyę	разли́чныѧ	različnyę	različen	Afpny		88	14	15	amod														
cě́lby	цѣ́лбы	cělby	cělba	Nfpny		88	15	13	obj														
sъ	съ	sъ	s	Si		88	16	17	case														
vě́roju	вѣ́рою	věroju	věra	Nfsin		88	17	18	obl														
pritěkájuštim.	притѣкáющим.	pritěkajuštim	pritěkati	Vmpp-pia	Ampdy	88	18	13	advcl	iobj													
																							
(n/a)									mrg													13	Closing Prayers (short versions)
																							
po	по	po	po	Sl		89	1	2	case				after a long time, as the Hagarenes by the God's will defeated the Greek kingdom									14	Relics looted by Turks
vrémeni	вре́мени	vremeni	vrěmę	Nnsdn		89	2	15	obl														
že	же	že	že	Qd		89	3	15	cc					1									
mnẃzěm,	мнѡ́зѣм,	mnozěm	mnog	Ansln		89	4	2	amod														
êgdà	е̂гдà	egda	egda	Pr		89	5	8	mark														
popušténïemъ	попꙋще́нїемъ	popušteniemъ	popuštenie	Nnsin		89	6	8	obl														
Bž҃ıimъ	Бж҃ıимъ	bžiimъ	božii	Ansny		89	7	6	amod	poss													
ôdolě́ša	о̂долѣ́ша	odolěša	odolěti	Vmia3pi		89	8	15	advcl														
âgarę́ne	âгарѧ́не	agaręne	agarěnin	Nmpny		89	9	8	nsubj					1									
Gréčeskomu	Гре́ческомꙋ	grečeskomu	grъčeski	Ansdy		89	10	11	amod														
Cárstvu,	Цáрствꙋ,	carstvu	carstvo	Nnsdn		89	11	8	obl	iobj													
s'+	с͛+	sъ	s	Si		89	12	13	case				with it they subdued the kingdom of Bulgaria too, together the (kingdom of) Serbia										
nímъ+	ни́мъ+	nimъ	je	Pp3nsi		89	13	15	obl														
že	же	že	že	Qd		89	14	13	det														
porabotíša	поработи́ша	porabotiša	porabotiti	Vmia3pe		89	15	0	root														
î	и̂	i	i	C		89	16	17	amod														
Cárstvw	Цáрствѡ	carstvo	carstvo	Nnsnn		89	17	15	obj					1									
bwlgárskoe	бѡлгáрское	bolgarskoe	blъgarski	Ansny		89	18	17	amod														
kúpnw	кꙋ́пнѡ	kupno	kupno	R		89	19	21	amod														
sъ	съ	sъ	s	Si		89	20	21	case														
sérbskimъ,	се́рбскимъ,	Serbskimъ	srъbski	Ansiy		89	21	15	obl														
																							
naĭ+	най+	nai	nai	Qc		90	1	2	advmod				and at most (they conquered) in the days of Selim, second king of Turks of that name										
páče	пáче	pače	pače	R		90	2	0	root														
že	же	že	že	Qd		90	3	2	cc														
vo	во	vo	vo	Sl		90	4	5	case														
dnì	днѝ	dni	den	Nmpnn		90	5	2	obl					1									
Selíma,	Сели́ма,	selima	Selim	Nmsgy		90	6	5	nmod	poss													
togẁ	тогѡ̀	togo	tъ	Pd-nsg		90	7	8	det														
ʾímeni	҆и́мени	imeni	imę	Nnsdn		90	8	9	nmod														
vtórogo	вто́рого	vtorogo	vtori	Amsgy		90	9	10	amod														
Carę̀	Царѧ̀	carę	car	Nmsgy		90	10	6	appos														
túrskogw;	тꙋ́рскогѡ;	turskogo	turski	Amsgy		90	11	10	amod														
																							
togdà	тогдà	togda	togda	R		91	1	25	advmod				then, that king Selim, having made war against the city of Tarnovo	1									
Cárъ	Цáръ	carъ	car	Nmsny		91	2	25	nsubj														
tóĭ	то́й	toi	toja	Pd-msn		91	3	2	det	p_nom:ext													
Selímъ,	Сели́мъ,	Selimъ	Selim	Nmsny		91	4	2	appos														
wt	ѿ	ot	ot	Sg		91	5	6	case														
gráda	грáда	grada	grad	Nmsgn		91	6	9	obl	abl													
Ternẃva	Тернѡ́ва	ternova	Trъnov	Nmsgn		91	7	6	appos														
rátïju	рáтїю	ratiju	rat	Nfsin		91	8	9	obl														
vosxitívъ,	восхити́въ,	vosxitivъ	vъsxititi	Vmpp-sea	Amsnn	91	9	25	advcl					1									
sъ	съ	sъ	sъ	Si		91	10	12	case				with other ornaments of Church and royal jewels										
ʾínim'	҆и́ним͛	inimъ	in	Ansiy		91	11	12	amod														
bl҃golě́pïem'	бл҃голѣ́пїем͛	blgolěpiemъ	blagolěpie	Nnsin		91	12	25	obl														
Cerkẃvnim'	Церкѡ́вним͛	cerkovnimъ	crъkoven	Ansin		91	13	12	amod														
î	и̂	i	i	C		91	14	16	cc														
Cárskim	Цáрским	carskim	carski	Ansiy		91	15	16	amod														
oûkrašénïem',	оꙋ̂краше́нїем͛,	oukrašeniemъ	ukrašenie	Nnsin		91	16	12	conj					1									
î	и̂	i	i	C		91	17	20	amod				he took also the honorable relics of Reverend Parascheva to Tsarigrad										
sı´ę	сı́ѧ	się	sii	Pd-fpn		91	18	20	det														
čéstnyę	че́стныѧ	čestnyę	čestnyę	Afpgy		91	19	20	amod														
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		91	20	25	obj														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		91	21	22	amod														
Paraskévïi,	Параске́вїи,	paraskevii	Paraskeva	Nfsgy		91	22	20	nmod	poss													
v'	в͛	vъ	v	Sa		91	23	24	case														
Carígrad	Цари́град	Carigrad	Carigrad	Nmsnn		91	24	25	obl	lat				1									
wtnesè,	ѿнесѐ,	otnese	otnesti	Vmia3se		91	25	0	root														
																							
î	и̂	i	i	C		92	1	5	cc				and he placed (them) in his palace, where this precious pearl did not hide										
vъ	въ	vъ	vъ	Sl		92	2	4	case														
svoéĭ	свое́й	svoei	svoi	Afsdy		92	3	4	amod	poss													
polátě	полáтѣ	polatě	polata	Nfsdn		92	4	5	obl	loc													
postávi.	постáви.	postavi	postaviti	Vmia3se		92	5	0	root														
îdéže	и̂де́же	ideže	ideže	Pr		92	6	8	mark														
ne	не	ne	ne	Qz		92	7	8	advmod														
sokry+	сокры+	sokry	sъkryti	Vmia3se		92	8	4	acl														
sę	сѧ	sę	sę	Px---a		92	9	8	expl					1									
mnogwcě́nnyĭ	многѡцѣ́нный	mnogocěnnyi	mnogocěnen	Amsny		92	10	12	amod														
tóĭ	то́й	toi	toja	Pd-msn		92	11	10	det	p_adj:ext													
Bíserъ,	Би́серъ,	biserъ	biserъ	Nmsnn		92	12	8	nsubj														
																							
ʾíbw	҆и́бѡ	ibo	ibo	C		93	1	12	cc				because by many miracles it brought not only Christians, but also many Hagarenes to worship										
čudesỳ	чꙋдесы̀	čudesỳ	čudo	Nnpin		93	2	12	obl														
mnẃgimi	мнѡ́гими	mnogimi	mnog	Anpiy		93	3	2	amod														
ne	не	ne	ne	Qz		93	4	5	amod					1									
tókmw	то́кмѡ	tokmo	tъkmo	R		93	5	6	amod														
Xr͒tïánъ,	Хр͒тїáнъ,	xrtsianъ	xristianin	Nmpgy		93	6	12	obj														
nw	нѡ	no	no	C		93	7	9	cc														
î	и̂	i	i	C		93	8	9	amod														
âgarę́nъ	âгарѧ́нъ	agaręnъ	agarěnin	Nmpgy		93	9	6	conj														
v'	в͛	vъ	v	Sa		93	10	11	case														
poklonénïe	поклоне́нїе	poklonenie	poklonenie	Nnsnn		93	11	12	obl														
privedè.	приведѐ.	privede	privesti	Vmia3se		93	12	0	root					1									
																							
símъ	си́мъ	Simъ	sii	Pd-nsi		94	1	4	obl				however, the Hagarenes were worried by this										
ʾoúbw	҆оꙋ́бѡ	oubo	ubo	C		94	2	4	cc														
âgarę́ne	âгарѧ́не	agaręne	agarěnin	Nmpny		94	3	4	nsubj														
smutíša+	смꙋти́ша+	smutiša	sъmutiti	Vmia3pe		94	4	0	root														
sę,	сѧ,	sę	sę	Px---a		94	5	4	expl														
																							
î	и̂	i	i	C		95	1	17	cc				and, being afraid that (Christian) faith will expand somewhat more										
boę́šte+	боѧ́ще+	boęšte	bojati	Vmpp-pia	Ampnn	95	2	17	advcl														
sę	сѧ	sę	sę	Px---a		95	3	2	expl														
da	да	da	da	C		95	4	8	mark														
nekakw	некакѡ	nekako	někako	R		95	5	6	advmod					1									
mnwžáĭšee	мнѡжáйшее	množaišee	mnozě	Rc		95	6	8	advmod														
oûvěrénïe	оꙋ̂вѣре́нїе	ouvěrenie	uvěrenie	Nnsnn		95	7	8	nsubj														
rasprostranít'+	распространи́т͛+	rasprostranitъ	rasprostraniti	Vmip3se		95	8	2	advcl														
sę,	сѧ,	sę	sę	Px---a		95	9	8	expl														
páče	пáче	pače	pače	R		95	10	13	advmod				rather then for the sake of efforts and struggles of Christians										
že	же	že	že	Qd		95	11	13	cc														
za-	за-	za	za	Sa		95	12	13	case					1									
oûsérdïemъ	оꙋ̂се́рдїемъ	ouserdiemъ	usrъdie	Nnsin		95	13	2	conj														
î	и̂	i	i	C		95	14	15	cc														
popečénïemъ	попече́нїемъ	popečeniemъ	popečenie	Nnsin		95	15	13	conj														
xr͒tïánskimъ:	хр͒тїáнскимъ:	xrtsianskimъ	xristianski	Ansiy		95	16	13	amod														
wtdáša	ѿдáша	otdaša	otdati	Vmia3pe		95	17	0	root				they gave those holy relics to the Christians of Tsarigrad										
tyę	тыѧ	tyę	toja	Pd-fpn		95	18	20	det	ext				1									
st҃yę	ст҃ыѧ	Styę	svęt	Afpny		95	19	20	amod														
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		95	20	17	obj														
xr͒tïánwmъ	хр͒тїáнѡмъ	xrtsianomъ	xristianin	Nmpdy		95	21	17	obl	iobj													
Carigrádskim.	Царигрáдским.	carigradskim	carigradski	Ampdy		95	22	21	amod					1									
																							
ônỳ	о̂ны̀	onỳ	on	Pd-fpn		96	1	7	nsubj				and these placed (them) honorably in the church of the Patriarch										
že	же	že	že	Qd		96	2	7	cc														
čéstnw	че́стнѡ	čestno	čestno	R		96	3	7	advmod					2									
vъ	въ	vъ	v	Sl		96	4	6	case		585r	/img/petka/r_585r.jpg						Žítïe Prpd: ma: n: Paraskévïi	Жи́тїе Прпд: ма: н: Параске́вїи	*spe*	·спе·		
Patrïáršeĭ	Патрїáршей	patriaršei	patriaršii	Afsdy		96	5	6	amod	poss													
Crk҃vě	Црк҃вѣ	crkvě	cъrkov	Nfsgn		96	6	7	obl	loc													
položíša.	положи́ша.	položiša	položiti	Vmia3pe		96	7	0	root														
																							
Potómъ	Пото́мъ	potomъ	potom	R		97	1	20	advmod				and afterwards - not early - honorable John Vasilii the Voivod, gospodar of the land of Moldova									15	Translation to Moldova
že	же	že	že	Qd		97	2	20	cc														
ne	не	ne	ne	Qz		97	3	4	advmod														
skórw	ско́рѡ	skoro	skoro	R		97	4	20	advmod					1									
bl҃gočestívyĭ	бл҃гочести́вый	blgočestivyi	blagočestiv	Amsny		97	5	6	amod														
İW	ІѠ	io	Ioann	Nmsny		97	6	20	nsubj														
Vasílïĭ	Васи́лїй	vasilii	Vasilii	Nmsny		97	7	6	appos														
voevẃda	воевѡ́да	voevoda	voevoda	Nfsny		97	8	7	appos														
Gospodárъ	Господáръ	gospodarъ	gospodar	Nmsny		97	9	8	appos														
zemlì	землѝ	zemli	zemlja	Nfsdy		97	10	9	nmod	poss				1									
Moldávskïę,	Молдáвскїѧ,	moldavskię	moldavski	Afsgy		97	11	10	amod														
vě́stь	вѣ́сть	věstь	věst	Nfsnn		97	12	13	obj				having received news about holy relics of the Reverend being there										
prïémъ	прїе́мъ	priemъ	prięti	Vmpa-sea	Amsnn	97	13	20	advcl														
ô	о̂	o	o	Sl		97	14	17	case														
st҃yx'	ст҃ых͛	Styxъ	svęt	Afpgy		97	15	17	amod														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		97	16	17	nmod	poss													
Mẃštex'	Мѡ́щех͛	moštexъ	mošti	Nfpln		97	17	13	obl					1									
támw	тáмѡ	tamo	tamo	R	Pr---a	97	18	19	advmod														
súštixъ:	сꙋ́щихъ:	suštixъ	byti	Vmpp-pia	Afpgy	97	19	17	acl														
želáše	желáше	želaše	želati	Vmii3si		97	20	0	root				he wished strongly to have them translated from there to his Orthodox domain										
oûsérdno,	оꙋ̂се́рдно,	ouserdno	usrъdno	R		97	21	20	advmod														
da	да	da	da	C		97	22	30	mark														
wt+	ѿ+	ot	ot	Sg		97	23	24	case														
túdu	тꙋ́дꙋ	tudu	tudu	Pr	Pr---g	97	24	30	advmod														
v'	в͛	vъ	v	Sa		97	25	28	case														
êgò	е̂го̀	ego	je	Pp3nsg	poss	97	26	28	nmod	poss													
pravo-slávnoe	право-слáвное	pravoslavnoe	pravoslaven	Ansny		97	27	28	amod					1									
Gospwdárstvïe	Госпѡдáрствїе	gospodarstvie	gospodarstvie	Nnsnn		97	28	30	obl	lat													
čéstnw	че́стнѡ	čestno	čestno	R		97	29	30	advmod														
prenéseni	прене́сени	preneseni	prěnesti	Vmpa-pe	Afpnn	97	30	20	advcl														
búdutъ.	бꙋ́дꙋтъ.	budutъ	byti	Vaip3pe		97	31	30	aux	pass				1									
																							
Gd͒ь	Гд͒ь	gdsь	Gospod	Nmsny		98	1	15	nsubj				and the Lord, who is to be praised in His saints, wanting to make His Reverend famous also here, fulfilled his wish										
že	же	že	že	Qd		98	2	15	cc														
xvalímyĭ	хвали́мый	xvalimyi	xvaliti	Amsny	Vmpp-si	98	3	1	acl														
vъ	въ	vъ	v	Sl		98	4	5	case														
st҃yxъ	ст҃ыхъ	Styxъ	svęt	Ampgy		98	5	3	obl	loc													
svoíxъ,	свои́хъ,	svoixъ	svoi	Ampgy		98	6	5	amod	poss													
xotę̀	хотѧ̀	xotę	xotęti	Vmpp-sia	Amsnn	98	7	10	aux	fut													
î	и̂	i	i	C		98	8	9	advmod														
zdè	здѐ	zde	zde	Pr----		98	9	10	advmod														
prosláviti	прослáвити	proslaviti	proslaviti	Vmn---e		98	10	15	advcl					1									
Prpdbnuju	Прпдбнꙋю	prpdbnuju	prěpodoben	Afsay		98	11	10	obj														
svojù:	свою̀:	svoju	svoi	Afsay		98	12	11	amod	poss													
želánïju	желáнїю	želaniju	želanie	Nnsdn		98	13	15	obl	iobj													
êgẁ	е̂гѡ̀	ego	jь	Pp3msg		98	14	13	nmod	poss													
spospěšestvovà,	споспѣшествовà,	spospěšestvova	sъpospěšestvovati	Vmia3si		98	15	0	root					1									
																							
î	и̂	i	i	C		99	1	10	cc				and He put this (wish) into the heart of the most holy Patriarch of Constantinople, lord Parthenius										
v'	в͛	vъ	v	Sa		99	2	3	case														
srdce	срдце	Srdce	sъrdce	Nnsnn		99	3	10	obl	lat													
st҃ě́ĭšagw	ст҃ѣ́йшагѡ	Stěišago	svęt	Amsgyc		99	4	5	amod														
Patrïárxa	Патрїáрха	patriarxa	patriarx	Nmsgy		99	5	3	nmod	poss													
Konstantinopolskagw	Константинополскагѡ	konstantinopolskago	konstantinopolski	Amsgy		99	6	5	amod					1									
Kѵ́rъ	Кѵ́ръ	kѵirъ	kir	Nmsnn		99	7	5	appos														
Parѳénïę,	Парѳе́нїѧ,	parѳenię	Partenii	Nmsgy		99	8	7	appos														
sïe	сїе	Sie	sii	Pd-nsn		99	9	10	obj														
v'ložì,	в͛ложѝ,	vъloži	vъložiti	Vmia3se		99	10	0	root														
																							
ʾjáko	҆ꙗ́ко	jako	jako	C		100	1	3	mark				as after the council of his most enlightened Synod										
po	по	po	po	Sd		100	2	3	case														
sově́tu	совѣ́тꙋ	sovětu	sъvět	Nmsdn		100	3	45	advcl														
vsegẁ	всегѡ̀	vsego	vse	Amsgy		100	4	7	amod														
svoégo	свое́го	svoego	sve	Amsgy		100	5	7	amod	poss				1									
ôsšt҃ennagw	о̂сщ҃еннагѡ	osštennago	osvętiti	Amsgy	Vmpa-sea	100	6	7	amod														
sobẃra,	собѡ́ра,	sobora	sъbor	Nmsgn		100	7	3	nmod	poss													
î	и̂	i	i	C		100	8	13	cc				and by the permission of other most holy Patriarchs										
ʾínyxъ	҆и́ныхъ	inyxъ	in	Ampgy		100	9	11	amod														
St҃ěĭšixъ	Ст҃ѣйшихъ	Stěišixъ	svęt	Ampgyc		100	10	11	amod														
Patrïárxwv	Патрїáрхѡв	patriarxov	patriarx	Nmpgy		100	11	13	nmod	poss				1									
po	по	po	po	Sd		100	12	13	case														
îzvolénïju,	и̂зволе́нїю,	izvoleniju	izvolenie	Nnsdn		100	13	3	conj														
čéstnyę	че́стныѧ	čestnyę	česten	Afpgy		100	14	16	amod				these relics of the Reverend Mother Parascheva										
sı´ę	сı́ѧ	Się	sii	Pd-fpg		100	15	14	det	p_adj													
Mẃšti	Мѡ́щи	mošti	mošti	Nfpnn		100	16	45	obj														
Prpdbnyę	Прпдбныѧ	prpdbnyę	prěpodoben	Afsgy		100	17	18	amod														
Mátere	Мáтере	matere	mati	Nfsgy		100	18	16	nmod	poss				1									
Paraskévïi,	Параске́вїи,	paraskevii	Paraskeva	Nfsgy		100	19	18	appos														
bl҃gočs҃tívomu	бл҃гочс҃ти́вомꙋ	blgočstivomu	blagočestiv	Amsdy		100	20	22	amod				to that honorable gospodar John Vasilii the Voivod, according to his sincere wish										
tomù	томꙋ̀	tomu	tъ	Pd-msd		100	21	20	det	p_adj													
Gp͒darù	Гп͒дарꙋ̀	gpsdaru	gospodar	Nmsdy		100	22	45	obl	iobj													
İW	ІѠ	io	Ioann	Nmsny		100	23	22	appos														
Vasílïju	Васи́лїю	vasiliju	Vasilii	Nmsdy		100	24	23	appos					1									
Voevódě,	Воево́дѣ,	voevodě	voevoda	Nfsdy		100	25	24	appos														
na+	на+	na	na	Sa		100	26	28	case														
oûsérdnoe	оꙋ̂се́рдное	ouserdnoe	usrъden	Ansny		100	27	28	amod														
želánïe	желáнїе	želanie	želanie	Nnsnn		100	28	45	obl														
êgẁ,	е̂гѡ̀,	ego	jь	Pp3msg	poss	100	29	28	nmod	poss													
sъ	съ	sъ	s	Si		100	30	34	case				with all his fatherly piety										
vsę́kim	всѧ́ким	vsękim	vsěki	Ansiy		100	31	34	amod														
Wtčeskim'	Ѿческим͛	otčeskimъ	otъčeski	Ansiy		100	32	34	amod					1									
svoim	своим	Svoim	svoi	Ansiy		100	33	34	amod	poss													
blg͒venïem',	блг͒венїем͛,	blgsveniemъ	blagoslovenie	Nnsin		100	34	45	obl														
tremì	тремѝ	tremi	tri	Ml	Ampiy	100	35	37	nummod				sent (them) by three most enlightened metropolites - Ioannikios of Heracleum, Parthenius of Adrianople and Theophanes (of) Paleonpatron - to the land of Moldova, into the capital city called Jassy										
preŵsšt҃ennymi	преѡ̂сщ҃енными	preosštennymi	prěosvętiti	Ampiy	Vmpa-pe	100	36	37	amod														
Mitropolíty,	Митрополи́ты,	mitropolity	mitropolit	Nmpiy		100	37	45	obl					1									
İwaníkïemъ	Іѡани́кїемъ	ioanikiemъ	Ioanikii	Nmsiy		100	38	37	appos														
Iraklïĭskim,	Ираклїйским,	irakliiskim	irakliiski	Amsiy		100	39	38	amod														
Parѳénïemъ	Парѳе́нїемъ	parѳeniemъ	Partenii	Nmsiy		100	40	38	conj														
Adrïanopólskim,	Адрїанопо́лским,	adrianopolskim	adrianopolski	Amsiy		100	41	40	amod					1									
î	и̂	i	i	C		100	42	43	cc														
Ѳewfánomъ	Ѳеѡфáномъ	ѳeofanomъ	Teofan	Nmsiy		100	43	40	conj														
Palewnpátrwnъ,	Палеѡнпáтрѡнъ,	paleonpatronъ	Paleopatron	Nmsnn		100	44	43	nmod														
preposlálъ	препослáлъ	preposlalъ	prěposlati	Vmp--se		100	45	0	root														
ʾéstъ	҆е́стъ	estъ	byti	Vaip3si		100	46	45	aux	prf													
vъ	въ	vъ	vъ	Sa		100	47	49	case					1									
Moldávskuju	Молдáвскꙋю	moldavskuju	moldavski	Afsay		100	48	49	amod														
